zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file,GEOID_PUMA5_20,NAMELSAD_PUMA5_20,AREALAND_PUMA5_20,AREAWATER_PUMA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,AREALAND_PART,AREAWATER_PART
75667,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75667,221671292,7222205845,221671292,549868,1.0,0.030693,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75667,ZCTA5 75667,221671292,549868,221671292,549868
75668,48,4801000,01000,Ark-Tex COG (West) PUMA,ZCTA5 75668,54351894,10147401217,44525123,6353180,0.819201,0.004388,1,1,2020,tab20_puma520_zcta520_natl.txt,4801000,Ark-Tex COG (West) PUMA,10147401217,315253696,75668,ZCTA5 75668,54351894,10300177,44525123,6353180
75668,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75668,54351894,4827582174,9826771,3946997,0.180799,0.002036,2,0,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75668,ZCTA5 75668,54351894,10300177,9826771,3946997
75669,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75669,142422559,7222205845,142422559,3876434,1.0,0.01972,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75669,ZCTA5 75669,142422559,3876434,142422559,3876434
75670,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75670,330646206,4827582174,330646206,1604227,1.0,0.068491,1,1,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75670,ZCTA5 75670,330646206,1604227,330646206,1604227
75672,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75672,600895728,4827582174,599378734,1635235,0.997475,0.124157,1,1,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75672,ZCTA5 75672,600895728,1638752,599378734,1635235
75672,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75672,600895728,7222205845,1516994,3517,0.002525,0.00021,2,0,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75672,ZCTA5 75672,600895728,1638752,1516994,3517
75681,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75681,346425930,7222205845,346425930,513177,1.0,0.047967,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75681,ZCTA5 75681,346425930,513177,346425930,513177
75682,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75682,5279846,7222205845,5279846,0,1.0,0.000731,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75682,ZCTA5 75682,5279846,0,5279846,0
75683,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75683,155564063,4827582174,155564063,13729776,1.0,0.032224,1,1,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75683,ZCTA5 75683,155564063,13729776,155564063,13729776
75684,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75684,237642943,7222205845,196853216,312988,0.828357,0.027257,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75684,ZCTA5 75684,237642943,751756,196853216,312988
75684,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75684,237642943,2102461367,40789727,438768,0.171643,0.019401,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75684,ZCTA5 75684,237642943,751756,40789727,438768
75686,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75686,601729968,4954946486,417600170,14439007,0.693999,0.084279,1,1,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75686,ZCTA5 75686,601729968,32386855,417600170,14439007
75686,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75686,601729968,4827582174,111714263,854012,0.185655,0.023141,2,0,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75686,ZCTA5 75686,601729968,32386855,111714263,854012
75686,48,4801000,01000,Ark-Tex COG (West) PUMA,ZCTA5 75686,601729968,10147401217,72415535,17093836,0.120346,0.007136,3,0,2020,tab20_puma520_zcta520_natl.txt,4801000,Ark-Tex COG (West) PUMA,10147401217,315253696,75686,ZCTA5 75686,601729968,32386855,72415535,17093836
75689,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75689,3189443,7222205845,3189443,0,1.0,0.000442,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75689,ZCTA5 75689,3189443,0,3189443,0
75691,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75691,246186438,7222205845,246186438,18102041,1.0,0.034087,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75691,ZCTA5 75691,246186438,18102041,246186438,18102041
75692,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75692,256959670,4827582174,241134229,995673,0.938413,0.049949,1,1,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75692,ZCTA5 75692,256959670,995673,241134229,995673
75692,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75692,256959670,7222205845,15825441,0,0.061587,0.002191,2,0,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75692,ZCTA5 75692,256959670,995673,15825441,0
75693,48,4801600,01600,East Texas COG (Central)--Gregg County (Longview City) PUMA,ZCTA5 75693,26644905,708052150,26644905,127290,1.0,0.037631,1,1,2020,tab20_puma520_zcta520_natl.txt,4801600,East Texas COG (Central)--Gregg County (Longview City) PUMA,708052150,6206460,75693,ZCTA5 75693,26644905,127290,26644905,127290
75701,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75701,36434010,284142922,35324058,48446,0.969535,0.124318,1,1,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75701,ZCTA5 75701,36434010,64958,35324058,48446
75701,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75701,36434010,2102461367,1109952,16512,0.030465,0.000528,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75701,ZCTA5 75701,36434010,64958,1109952,16512
75702,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75702,36517614,284142922,35150560,113618,0.962565,0.123707,1,1,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75702,ZCTA5 75702,36517614,113618,35150560,113618
75702,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75702,36517614,2102461367,1367054,0,0.037435,0.00065,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75702,ZCTA5 75702,36517614,113618,1367054,0
75703,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75703,142609898,284142922,72453743,710771,0.508055,0.25499,1,1,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75703,ZCTA5 75703,142609898,1351323,72453743,710771
75703,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75703,142609898,2102461367,70156155,640552,0.491945,0.033369,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75703,ZCTA5 75703,142609898,1351323,70156155,640552
75704,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75704,172916704,2102461367,144447574,1204057,0.835359,0.068704,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75704,ZCTA5 75704,172916704,1729227,144447574,1204057
75704,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75704,172916704,284142922,28469130,525170,0.164641,0.100193,2,0,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75704,ZCTA5 75704,172916704,1729227,28469130,525170
75705,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75705,66569151,2102461367,66569151,429882,1.0,0.031662,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75705,ZCTA5 75705,66569151,429882,66569151,429882
75706,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75706,195690545,2102461367,192590317,3319807,0.984157,0.091602,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75706,ZCTA5 75706,195690545,3360571,192590317,3319807
75706,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75706,195690545,284142922,3100228,40764,0.015843,0.010911,2,0,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75706,ZCTA5 75706,195690545,3360571,3100228,40764
75707,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75707,135724871,2102461367,121708055,9763908,0.896726,0.057888,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75707,ZCTA5 75707,135724871,9896854,121708055,9763908
75707,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75707,135724871,284142922,14016816,132946,0.103274,0.04933,2,0,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75707,ZCTA5 75707,135724871,9896854,14016816,132946
75708,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75708,146401820,2102461367,143628082,1233488,0.981054,0.068314,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75708,ZCTA5 75708,146401820,1274084,143628082,1233488
75708,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75708,146401820,284142922,2773738,40596,0.018946,0.009762,2,0,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75708,ZCTA5 75708,146401820,1274084,2773738,40596
75709,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75709,53925856,284142922,52851735,1619094,0.980082,0.186004,1,1,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75709,ZCTA5 75709,53925856,1708698,52851735,1619094
75709,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75709,53925856,2102461367,1074121,89604,0.019918,0.000511,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75709,ZCTA5 75709,53925856,1708698,1074121,89604
75711,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75711,46694,284142922,46694,0,1.0,0.000164,1,1,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75711,ZCTA5 75711,46694,0,46694,0
75750,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75750,126315982,2102461367,126315982,4295307,1.0,0.06008,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75750,ZCTA5 75750,126315982,4295307,126315982,4295307
75751,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75751,467152199,5015247217,467152199,11610426,1.0,0.093146,1,1,2020,tab20_puma520_zcta520_natl.txt,4801800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,5015247217,233198749,75751,ZCTA5 75751,467152199,11610426,467152199,11610426
75752,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75752,390202025,5015247217,352566092,10153709,0.903548,0.070299,1,1,2020,tab20_puma520_zcta520_natl.txt,4801800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,5015247217,233198749,75752,ZCTA5 75752,390202025,10770763,352566092,10153709
75752,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75752,390202025,4954946486,37635933,617054,0.096452,0.007596,2,0,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75752,ZCTA5 75752,390202025,10770763,37635933,617054
75754,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75754,326318831,4954946486,326318831,5517300,1.0,0.065857,1,1,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75754,ZCTA5 75754,326318831,5517300,326318831,5517300
75755,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75755,262282433,4827582174,249798796,3837908,0.952404,0.051744,1,1,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75755,ZCTA5 75755,262282433,3886416,249798796,3837908
75755,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75755,262282433,4954946486,12483637,48508,0.047596,0.002519,2,0,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75755,ZCTA5 75755,262282433,3886416,12483637,48508
75756,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75756,191040540,5015247217,185235441,566727,0.969613,0.036934,1,1,2020,tab20_puma520_zcta520_natl.txt,4801800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,5015247217,233198749,75756,ZCTA5 75756,191040540,824002,185235441,566727
75756,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75756,191040540,4954946486,5805099,257275,0.030387,0.001172,2,0,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75756,ZCTA5 75756,191040540,824002,5805099,257275
75757,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75757,223027223,7222205845,154723304,7806898,0.693742,0.021423,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75757,ZCTA5 75757,223027223,14841025,154723304,7806898
75757,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75757,223027223,2102461367,68303919,7034127,0.306258,0.032488,2,0,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75757,ZCTA5 75757,223027223,14841025,68303919,7034127
75758,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75758,114401071,5015247217,91423746,45890798,0.799151,0.018229,1,1,2020,tab20_puma520_zcta520_natl.txt,4801800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,5015247217,233198749,75758,ZCTA5 75758,114401071,46117566,91423746,45890798
75758,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75758,114401071,4954946486,22977325,226768,0.200849,0.004637,2,0,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75758,ZCTA5 75758,114401071,46117566,22977325,226768
75759,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75759,9459247,7222205845,9459247,0,1.0,0.00131,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75759,ZCTA5 75759,9459247,0,9459247,0
75760,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75760,342947012,4517427756,233329256,260221,0.680365,0.051651,1,1,2020,tab20_puma520_zcta520_natl.txt,4804000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,4517427756,263031240,75760,ZCTA5 75760,342947012,491715,233329256,260221
75760,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75760,342947012,7222205845,109617756,231494,0.319635,0.015178,2,0,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75760,ZCTA5 75760,342947012,491715,109617756,231494
75762,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75762,115825352,2102461367,100083028,15294215,0.864086,0.047603,1,1,2020,tab20_puma520_zcta520_natl.txt,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,2102461367,68129019,75762,ZCTA5 75762,115825352,16885465,100083028,15294215
75762,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75762,115825352,284142922,15742324,1591250,0.135914,0.055403,2,0,2020,tab20_puma520_zcta520_natl.txt,4801502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,284142922,5034643,75762,ZCTA5 75762,115825352,16885465,15742324,1591250
75763,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75763,280503791,5015247217,280503791,19009612,1.0,0.05593,1,1,2020,tab20_puma520_zcta520_natl.txt,4801800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,5015247217,233198749,75763,ZCTA5 75763,280503791,19009612,280503791,19009612
75764,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75764,3336531,7222205845,3336531,0,1.0,0.000462,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75764,ZCTA5 75764,3336531,0,3336531,0
75765,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75765,268472814,4954946486,265602142,8757174,0.989307,0.053603,1,1,2020,tab20_puma520_zcta520_natl.txt,4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",4954946486,270089255,75765,ZCTA5 75765,268472814,8777725,265602142,8757174
75765,48,4801200,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",ZCTA5 75765,268472814,4827582174,2870672,20551,0.010693,0.000595,2,0,2020,tab20_puma520_zcta520_natl.txt,4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",4827582174,167626940,75765,ZCTA5 75765,268472814,8777725,2870672,20551
75766,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75766,824431972,7222205845,824431972,9596182,1.0,0.114152,1,1,2020,tab20_puma520_zcta520_natl.txt,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",7222205845,86900822,75766,ZCTA5 75766,824431972,9596182,824431972,9596182
