zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file
75788,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75788,3642746,4517427756,3642746,0,1.0,0.000806,1,1,2020,tab20_puma520_zcta520_natl.txt
75789,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75789,477739617,7222205845,305952011,264226,0.640416,0.042363,1,1,2020,tab20_puma520_zcta520_natl.txt
75789,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75789,477739617,2102461367,171787606,4419025,0.359584,0.081708,2,0,2020,tab20_puma520_zcta520_natl.txt
75790,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75790,94476397,4954946486,90563447,541627,0.958583,0.018277,1,1,2020,tab20_puma520_zcta520_natl.txt
75790,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75790,94476397,2102461367,3912950,486105,0.041417,0.001861,2,0,2020,tab20_puma520_zcta520_natl.txt
75791,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75791,102026101,2102461367,77812205,6563303,0.76267,0.03701,1,1,2020,tab20_puma520_zcta520_natl.txt
75791,48,4801502,01502,East Texas COG (Central)--Smith County (West) (Tyler City) PUMA,ZCTA5 75791,102026101,284142922,24213896,211988,0.23733,0.085217,2,0,2020,tab20_puma520_zcta520_natl.txt
75792,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75792,207379182,2102461367,207379182,2773782,1.0,0.098636,1,1,2020,tab20_puma520_zcta520_natl.txt
75801,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75801,488562594,5015247217,488562594,6291738,1.0,0.097415,1,1,2020,tab20_puma520_zcta520_natl.txt
75803,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75803,842901884,5015247217,842901884,10857284,1.0,0.168068,1,1,2020,tab20_puma520_zcta520_natl.txt
75831,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75831,649974612,14145154780,456163171,2785010,0.701817,0.032249,1,1,2020,tab20_puma520_zcta520_natl.txt
75831,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75831,649974612,14245435225,193811441,782438,0.298183,0.013605,2,0,2020,tab20_puma520_zcta520_natl.txt
75833,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75833,659576546,14145154780,659576546,1161948,1.0,0.046629,1,1,2020,tab20_puma520_zcta520_natl.txt
75835,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75835,1214519716,11228391467,1214519716,4345364,1.0,0.108165,1,1,2020,tab20_puma520_zcta520_natl.txt
75838,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75838,143650651,14245435225,143650651,295812,1.0,0.010084,1,1,2020,tab20_puma520_zcta520_natl.txt
75839,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75839,439867093,5015247217,423245994,3967412,0.962213,0.084392,1,1,2020,tab20_puma520_zcta520_natl.txt
75839,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75839,439867093,11228391467,16621099,2651,0.037787,0.00148,2,0,2020,tab20_puma520_zcta520_natl.txt
75840,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75840,692823137,14245435225,692823137,11480287,1.0,0.048635,1,1,2020,tab20_puma520_zcta520_natl.txt
75844,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75844,909983400,11228391467,748395495,7012186,0.822428,0.066652,1,1,2020,tab20_puma520_zcta520_natl.txt
75844,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75844,909983400,5015247217,161587905,1349933,0.177572,0.032219,2,0,2020,tab20_puma520_zcta520_natl.txt
75845,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75845,817095405,11228391467,817095405,787256,1.0,0.07277,1,1,2020,tab20_puma520_zcta520_natl.txt
75846,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75846,395864997,14145154780,322501879,8918877,0.814676,0.022799,1,1,2020,tab20_puma520_zcta520_natl.txt
75846,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75846,395864997,14245435225,73363118,12950810,0.185324,0.00515,2,0,2020,tab20_puma520_zcta520_natl.txt
75847,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75847,637220090,11228391467,637220090,634113,1.0,0.056751,1,1,2020,tab20_puma520_zcta520_natl.txt
75848,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75848,1418449,14245435225,1418449,0,1.0,0.0001,1,1,2020,tab20_puma520_zcta520_natl.txt
75849,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75849,910395,11228391467,910395,0,1.0,8.1e-05,1,1,2020,tab20_puma520_zcta520_natl.txt
75850,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75850,146573716,14145154780,146573716,167995,1.0,0.010362,1,1,2020,tab20_puma520_zcta520_natl.txt
75851,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75851,684091649,11228391467,684091649,2502561,1.0,0.060925,1,1,2020,tab20_puma520_zcta520_natl.txt
75852,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75852,383093878,14145154780,297860702,6127166,0.777514,0.021057,1,1,2020,tab20_puma520_zcta520_natl.txt
75852,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75852,383093878,11228391467,85233176,2652795,0.222486,0.007591,2,0,2020,tab20_puma520_zcta520_natl.txt
75853,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75853,187561360,5015247217,187561360,2141378,1.0,0.037398,1,1,2020,tab20_puma520_zcta520_natl.txt
75855,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 75855,738220834,14145154780,428429072,2762164,0.580354,0.030288,1,1,2020,tab20_puma520_zcta520_natl.txt
75855,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75855,738220834,14245435225,309791762,3128494,0.419646,0.021747,2,0,2020,tab20_puma520_zcta520_natl.txt
75856,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75856,63984619,11228391467,63984619,0,1.0,0.005698,1,1,2020,tab20_puma520_zcta520_natl.txt
75858,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75858,5712322,11228391467,5712322,0,1.0,0.000509,1,1,2020,tab20_puma520_zcta520_natl.txt
75859,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75859,342537177,14245435225,342537177,63450162,1.0,0.024045,1,1,2020,tab20_puma520_zcta520_natl.txt
75860,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75860,458131090,14245435225,458131090,1378965,1.0,0.03216,1,1,2020,tab20_puma520_zcta520_natl.txt
75861,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75861,294527577,5015247217,294527577,5028117,1.0,0.058726,1,1,2020,tab20_puma520_zcta520_natl.txt
75862,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75862,625905483,11228391467,625905483,54720130,1.0,0.055743,1,1,2020,tab20_puma520_zcta520_natl.txt
75884,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75884,345539,5015247217,345539,0,1.0,6.9e-05,1,1,2020,tab20_puma520_zcta520_natl.txt
75886,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75886,12732948,5015247217,12732948,629369,1.0,0.002539,1,1,2020,tab20_puma520_zcta520_natl.txt
75901,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75901,412194698,4517427756,412194698,9405978,1.0,0.091245,1,1,2020,tab20_puma520_zcta520_natl.txt
75903,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75903,698473,4517427756,698473,0,1.0,0.000155,1,1,2020,tab20_puma520_zcta520_natl.txt
75904,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75904,415741114,4517427756,353499939,4097364,0.850289,0.078252,1,1,2020,tab20_puma520_zcta520_natl.txt
75904,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75904,415741114,11228391467,62241175,546110,0.149711,0.005543,2,0,2020,tab20_puma520_zcta520_natl.txt
75925,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75925,540341706,7222205845,540341706,1345625,1.0,0.074817,1,1,2020,tab20_puma520_zcta520_natl.txt
75926,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75926,231346325,11228391467,231346325,114307,1.0,0.020604,1,1,2020,tab20_puma520_zcta520_natl.txt
75928,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75928,216965737,11951966832,216965737,1697002,1.0,0.018153,1,1,2020,tab20_puma520_zcta520_natl.txt
75929,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75929,303985313,11951966832,303985313,123036759,1.0,0.025434,1,1,2020,tab20_puma520_zcta520_natl.txt
75930,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75930,414883033,11951966832,414883033,32089311,1.0,0.034713,1,1,2020,tab20_puma520_zcta520_natl.txt
75931,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75931,227859998,11951966832,227859998,35266176,1.0,0.019065,1,1,2020,tab20_puma520_zcta520_natl.txt
75932,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75932,345898413,11951966832,345898413,9595117,1.0,0.028941,1,1,2020,tab20_puma520_zcta520_natl.txt
75933,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75933,221473547,11951966832,221473547,739913,1.0,0.01853,1,1,2020,tab20_puma520_zcta520_natl.txt
75934,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75934,17719074,11228391467,17719074,276156,1.0,0.001578,1,1,2020,tab20_puma520_zcta520_natl.txt
75935,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75935,924408067,11951966832,924408067,7968544,1.0,0.077344,1,1,2020,tab20_puma520_zcta520_natl.txt
75936,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75936,305821459,11951966832,251422900,0,0.822123,0.021036,1,1,2020,tab20_puma520_zcta520_natl.txt
75936,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75936,305821459,11228391467,54398559,0,0.177877,0.004845,2,0,2020,tab20_puma520_zcta520_natl.txt
75937,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75937,177665965,4517427756,177665965,3417013,1.0,0.039329,1,1,2020,tab20_puma520_zcta520_natl.txt
75938,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75938,492453552,11951966832,492453552,13137554,1.0,0.041203,1,1,2020,tab20_puma520_zcta520_natl.txt
75939,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75939,653487716,11228391467,653487716,666567,1.0,0.0582,1,1,2020,tab20_puma520_zcta520_natl.txt
75941,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75941,225689701,4517427756,225689701,3636067,1.0,0.04996,1,1,2020,tab20_puma520_zcta520_natl.txt
75943,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75943,164691189,4517427756,164691189,2925380,1.0,0.036457,1,1,2020,tab20_puma520_zcta520_natl.txt
75944,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75944,128939775,4517427756,128939775,51554650,1.0,0.028543,1,1,2020,tab20_puma520_zcta520_natl.txt
75946,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75946,354643230,4517427756,241657915,3709126,0.681411,0.053495,1,1,2020,tab20_puma520_zcta520_natl.txt
75946,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75946,354643230,7222205845,112985315,503332,0.318589,0.015644,2,0,2020,tab20_puma520_zcta520_natl.txt
75948,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75948,594026360,11951966832,594026360,177351790,1.0,0.049701,1,1,2020,tab20_puma520_zcta520_natl.txt
75949,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75949,532876651,4517427756,532876651,55345857,1.0,0.11796,1,1,2020,tab20_puma520_zcta520_natl.txt
75951,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75951,965183410,11951966832,965183410,55199772,1.0,0.080755,1,1,2020,tab20_puma520_zcta520_natl.txt
75954,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75954,278259928,11951966832,244496209,31717065,0.878661,0.020457,1,1,2020,tab20_puma520_zcta520_natl.txt
75954,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75954,278259928,7222205845,33763719,965543,0.121339,0.004675,2,0,2020,tab20_puma520_zcta520_natl.txt
75956,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75956,631379052,11951966832,631379052,3168217,1.0,0.052826,1,1,2020,tab20_puma520_zcta520_natl.txt
75959,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75959,135567401,11951966832,135567401,19873332,1.0,0.011343,1,1,2020,tab20_puma520_zcta520_natl.txt
75960,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 75960,155634827,11228391467,155634827,72413,1.0,0.013861,1,1,2020,tab20_puma520_zcta520_natl.txt
75961,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75961,724528014,4517427756,724528014,19862815,1.0,0.160385,1,1,2020,tab20_puma520_zcta520_natl.txt
75964,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75964,576397399,4517427756,576397399,7001531,1.0,0.127594,1,1,2020,tab20_puma520_zcta520_natl.txt
75965,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75965,199586074,4517427756,199586074,1000413,1.0,0.044181,1,1,2020,tab20_puma520_zcta520_natl.txt
75966,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75966,694375381,11951966832,694375381,2133520,1.0,0.058097,1,1,2020,tab20_puma520_zcta520_natl.txt
75968,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75968,186175567,11951966832,186175567,4258418,1.0,0.015577,1,1,2020,tab20_puma520_zcta520_natl.txt
75969,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75969,214366494,4517427756,183144456,2074805,0.854352,0.040542,1,1,2020,tab20_puma520_zcta520_natl.txt
75969,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75969,214366494,7222205845,31222038,74328,0.145648,0.004323,2,0,2020,tab20_puma520_zcta520_natl.txt
75972,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75972,936563592,11951966832,936563592,4367102,1.0,0.078361,1,1,2020,tab20_puma520_zcta520_natl.txt
75973,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75973,457754353,11951966832,457754353,58930007,1.0,0.038299,1,1,2020,tab20_puma520_zcta520_natl.txt
75974,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75974,262411099,11951966832,156050812,362004,0.594681,0.013056,1,1,2020,tab20_puma520_zcta520_natl.txt
75974,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75974,262411099,7222205845,106360287,480205,0.405319,0.014727,2,0,2020,tab20_puma520_zcta520_natl.txt
75975,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75975,361044963,11951966832,315472188,2224623,0.873775,0.026395,1,1,2020,tab20_puma520_zcta520_natl.txt
75975,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75975,361044963,7222205845,45572775,115178,0.126225,0.00631,2,0,2020,tab20_puma520_zcta520_natl.txt
75976,48,4801700,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",ZCTA5 75976,70868919,7222205845,70868919,48478,1.0,0.009813,1,1,2020,tab20_puma520_zcta520_natl.txt
75977,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75977,436918994,11951966832,436918994,310555,1.0,0.036556,1,1,2020,tab20_puma520_zcta520_natl.txt
75979,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75979,794429133,11951966832,794429133,12609852,1.0,0.066468,1,1,2020,tab20_puma520_zcta520_natl.txt
75980,48,4804000,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,ZCTA5 75980,405598836,4517427756,358356894,98740020,0.883525,0.079328,1,1,2020,tab20_puma520_zcta520_natl.txt
75980,48,4804100,04100,Deep East Texas COG (East) & Jasper County PUMA,ZCTA5 75980,405598836,11951966832,47241942,89921,0.116475,0.003953,2,0,2020,tab20_puma520_zcta520_natl.txt
76001,48,4802505,02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,ZCTA5 76001,27655226,112999517,13898840,7321,0.502576,0.122999,1,1,2020,tab20_puma520_zcta520_natl.txt
76001,48,4802504,02504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,ZCTA5 76001,27655226,70699267,7513311,0,0.271678,0.106271,2,0,2020,tab20_puma520_zcta520_natl.txt
76001,48,4802506,02506,Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20 PUMA,ZCTA5 76001,27655226,220349486,6243075,2218,0.225747,0.028333,3,0,2020,tab20_puma520_zcta520_natl.txt
76002,48,4802504,02504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,ZCTA5 76002,18469526,70699267,18469526,21761,1.0,0.261241,1,1,2020,tab20_puma520_zcta520_natl.txt
76005,48,4802502,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,ZCTA5 76005,8665320,98094187,8665320,938763,1.0,0.088337,1,1,2020,tab20_puma520_zcta520_natl.txt
76006,48,4802502,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,ZCTA5 76006,19790343,98094187,19790343,124444,1.0,0.201748,1,1,2020,tab20_puma520_zcta520_natl.txt
76008,48,4802400,02400,Parker County PUMA,ZCTA5 76008,210988687,2340624021,195945797,1035727,0.928703,0.083715,1,1,2020,tab20_puma520_zcta520_natl.txt
76008,48,4802514,02514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA,ZCTA5 76008,210988687,292055018,15042890,85359,0.071297,0.051507,2,0,2020,tab20_puma520_zcta520_natl.txt
76009,48,4802102,02102,Johnson County PUMA,ZCTA5 76009,253925629,1877175836,253925629,4419673,1.0,0.13527,1,1,2020,tab20_puma520_zcta520_natl.txt
76010,48,4802503,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,ZCTA5 76010,22816753,78571362,21951005,0,0.962056,0.279377,1,1,2020,tab20_puma520_zcta520_natl.txt
76010,48,4802507,02507,Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820 PUMA,ZCTA5 76010,22816753,86942520,865748,0,0.037944,0.009958,2,0,2020,tab20_puma520_zcta520_natl.txt
76011,48,4802503,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,ZCTA5 76011,21062765,78571362,16354578,74827,0.776469,0.208149,1,1,2020,tab20_puma520_zcta520_natl.txt
76011,48,4802502,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,ZCTA5 76011,21062765,98094187,4708187,0,0.223531,0.047997,2,0,2020,tab20_puma520_zcta520_natl.txt
76012,48,4802507,02507,Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820 PUMA,ZCTA5 76012,21232119,86942520,9636019,165740,0.453842,0.110832,1,1,2020,tab20_puma520_zcta520_natl.txt
76012,48,4802509,02509,"Fort Worth (Northeast)--Hurst (South) Cities, North of I-30 PUMA",ZCTA5 76012,21232119,133570693,5527505,17497,0.260337,0.041383,2,0,2020,tab20_puma520_zcta520_natl.txt
76012,48,4802503,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,ZCTA5 76012,21232119,78571362,4075913,0,0.191969,0.051875,3,0,2020,tab20_puma520_zcta520_natl.txt
76012,48,4802502,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,ZCTA5 76012,21232119,98094187,1992682,0,0.093852,0.020314,4,0,2020,tab20_puma520_zcta520_natl.txt
