NAME,B25003_001E,B25003_002E,B25003_003E,zip code tabulation area
ZCTA5 24095,1701,1556,145,24095
ZCTA5 24101,2601,2187,414,24101
ZCTA5 24102,586,527,59,24102
ZCTA5 24104,1540,1433,107,24104
ZCTA5 24105,199,199,0,24105
ZCTA5 24112,13299,8905,4394,24112
ZCTA5 24120,843,658,185,24120
ZCTA5 24121,4802,4282,520,24121
ZCTA5 24122,642,551,91,24122
ZCTA5 24124,1622,1364,258,24124
ZCTA5 24127,1529,1247,282,24127
ZCTA5 24128,615,553,62,24128
ZCTA5 24129,114,114,0,24129
ZCTA5 24131,5,5,0,24131
ZCTA5 24132,244,206,38,24132
ZCTA5 24133,929,660,269,24133
ZCTA5 24134,2283,1667,616,24134
ZCTA5 24136,1282,1049,233,24136
ZCTA5 24137,1275,1121,154,24137
ZCTA5 24138,504,429,75,24138
ZCTA5 24139,333,226,107,24139
ZCTA5 24141,8494,4811,3683,24141
ZCTA5 24142,0,0,0,24142
ZCTA5 24147,480,276,204,24147
ZCTA5 24148,3048,2590,458,24148
ZCTA5 24149,1446,1261,185,24149
ZCTA5 24150,359,327,32,24150
ZCTA5 24151,7671,5164,2507,24151
ZCTA5 24153,15382,10964,4418,24153
ZCTA5 24161,206,107,99,24161
ZCTA5 24162,808,540,268,24162
ZCTA5 24165,823,711,112,24165
ZCTA5 24167,83,70,13,24167
ZCTA5 24168,97,97,0,24168
ZCTA5 24171,3738,2738,1000,24171
ZCTA5 24174,936,802,134,24174
ZCTA5 24175,3153,2692,461,24175
ZCTA5 24176,661,635,26,24176
ZCTA5 24179,8049,6026,2023,24179
ZCTA5 24184,1907,1598,309,24184
ZCTA5 24185,431,391,40,24185
ZCTA5 24201,6770,4187,2583,24201
ZCTA5 24202,5069,4262,807,24202
ZCTA5 24210,7186,4767,2419,24210
ZCTA5 24211,4222,3445,777,24211
ZCTA5 24216,965,736,229,24216
ZCTA5 24217,234,182,52,24217
ZCTA5 24219,3703,2558,1145,24219
ZCTA5 24220,271,262,9,24220
ZCTA5 24221,286,283,3,24221
ZCTA5 24224,2146,1705,441,24224
ZCTA5 24225,894,543,351,24225
ZCTA5 24226,789,579,210,24226
ZCTA5 24228,2816,2062,754,24228
ZCTA5 24230,2805,2125,680,24230
ZCTA5 24236,1459,1126,333,24236
ZCTA5 24237,432,322,110,24237
ZCTA5 24239,38,0,38,24239
ZCTA5 24243,670,613,57,24243
ZCTA5 24244,2082,1526,556,24244
ZCTA5 24245,467,226,241,24245
ZCTA5 24246,31,31,0,24246
ZCTA5 24248,1013,788,225,24248
ZCTA5 24250,615,531,84,24250
ZCTA5 24251,3536,2651,885,24251
ZCTA5 24256,1123,842,281,24256
ZCTA5 24258,553,514,39,24258
ZCTA5 24260,2115,1632,483,24260
ZCTA5 24263,2463,1662,801,24263
ZCTA5 24265,314,297,17,24265
ZCTA5 24266,3742,2769,973,24266
ZCTA5 24269,122,122,0,24269
ZCTA5 24270,156,146,10,24270
ZCTA5 24271,1133,947,186,24271
ZCTA5 24272,183,156,27,24272
ZCTA5 24273,2423,1432,991,24273
ZCTA5 24277,1946,1263,683,24277
ZCTA5 24279,1722,1429,293,24279
ZCTA5 24280,240,205,35,24280
ZCTA5 24281,760,568,192,24281
ZCTA5 24282,373,278,95,24282
ZCTA5 24283,859,587,272,24283
ZCTA5 24290,859,585,274,24290
ZCTA5 24292,207,160,47,24292
ZCTA5 24293,4123,3176,947,24293
ZCTA5 24301,5837,3881,1956,24301
ZCTA5 24311,709,525,184,24311
ZCTA5 24312,712,404,308,24312
ZCTA5 24313,327,327,0,24313
ZCTA5 24314,594,506,88,24314
ZCTA5 24315,1391,1181,210,24315
ZCTA5 24316,16,16,0,24316
ZCTA5 24317,1593,1212,381,24317
ZCTA5 24318,145,133,12,24318
ZCTA5 24319,2801,2087,714,24319
ZCTA5 24322,52,52,0,24322
ZCTA5 24323,332,287,45,24323
ZCTA5 24324,930,873,57,24324
ZCTA5 24325,554,462,92,24325
ZCTA5 24326,392,370,22,24326
ZCTA5 24327,0,0,0,24327
ZCTA5 24328,1050,870,180,24328
ZCTA5 24330,1215,995,220,24330
ZCTA5 24333,7130,4931,2199,24333
ZCTA5 24340,2324,1741,583,24340
ZCTA5 24343,3826,2909,917,24343
ZCTA5 24347,751,625,126,24347
ZCTA5 24348,1777,1345,432,24348
ZCTA5 24350,458,415,43,24350
ZCTA5 24351,265,175,90,24351
ZCTA5 24352,501,346,155,24352
ZCTA5 24354,5953,3868,2085,24354
ZCTA5 24360,2594,2167,427,24360
ZCTA5 24361,1864,1487,377,24361
ZCTA5 24363,510,454,56,24363
ZCTA5 24366,228,228,0,24366
ZCTA5 24368,2116,1818,298,24368
ZCTA5 24370,2412,1839,573,24370
ZCTA5 24374,290,248,42,24374
ZCTA5 24375,704,533,171,24375
ZCTA5 24377,158,111,47,24377
ZCTA5 24378,513,443,70,24378
ZCTA5 24380,1208,965,243,24380
ZCTA5 24381,1318,1104,214,24381
ZCTA5 24382,6686,4687,1999,24382
ZCTA5 24401,16804,10976,5828,24401
ZCTA5 24411,2,2,0,24411
ZCTA5 24412,115,115,0,24412
ZCTA5 24413,114,108,6,24413
ZCTA5 24415,21,21,0,24415
ZCTA5 24416,3419,2083,1336,24416
ZCTA5 24421,1434,1179,255,24421
ZCTA5 24422,2222,1633,589,24422
ZCTA5 24426,6063,4824,1239,24426
ZCTA5 24430,754,397,357,24430
ZCTA5 24431,986,906,80,24431
ZCTA5 24432,236,236,0,24432
ZCTA5 24433,40,40,0,24433
ZCTA5 24435,856,791,65,24435
ZCTA5 24437,568,500,68,24437
ZCTA5 24439,501,451,50,24439
ZCTA5 24440,953,752,201,24440
ZCTA5 24441,2583,2091,492,24441
ZCTA5 24442,27,25,2,24442
ZCTA5 24445,1028,717,311,24445
ZCTA5 24448,196,180,16,24448
ZCTA5 24450,6482,4429,2053,24450
ZCTA5 24457,147,108,39,24457
ZCTA5 24458,109,109,0,24458
ZCTA5 24459,260,244,16,24459
ZCTA5 24460,510,395,115,24460
ZCTA5 24464,101,33,68,24464
ZCTA5 24465,626,525,101,24465
ZCTA5 24467,936,775,161,24467
ZCTA5 24469,0,0,0,24469
ZCTA5 24471,643,567,76,24471
ZCTA5 24472,998,853,145,24472
ZCTA5 24473,433,395,38,24473
ZCTA5 24474,79,79,0,24474
ZCTA5 24476,121,121,0,24476
ZCTA5 24477,4885,3890,995,24477
ZCTA5 24479,754,676,78,24479
ZCTA5 24482,1885,1466,419,24482
ZCTA5 24483,252,233,19,24483
ZCTA5 24484,238,213,25,24484
ZCTA5 24485,162,148,14,24485
ZCTA5 24486,1287,1033,254,24486
ZCTA5 24487,243,151,92,24487
ZCTA5 24501,9852,4629,5223,24501
ZCTA5 24502,16748,8763,7985,24502
ZCTA5 24503,7911,5933,1978,24503
ZCTA5 24504,4017,2155,1862,24504
ZCTA5 24515,0,0,0,24515
ZCTA5 24517,2053,1352,701,24517
ZCTA5 24520,915,710,205,24520
ZCTA5 24521,4136,3374,762,24521
ZCTA5 24522,3939,2825,1114,24522
ZCTA5 24523,8213,6599,1614,24523
ZCTA5 24526,633,474,159,24526
ZCTA5 24527,1207,1064,143,24527
ZCTA5 24528,1570,1296,274,24528
ZCTA5 24529,706,478,228,24529
ZCTA5 24530,357,352,5,24530
ZCTA5 24531,3392,2614,778,24531
ZCTA5 24534,728,645,83,24534
ZCTA5 24536,94,78,16,24536
ZCTA5 24538,1922,1604,318,24538
ZCTA5 24539,103,84,19,24539
ZCTA5 24540,13812,8231,5581,24540
ZCTA5 24541,12334,6625,5709,24541
ZCTA5 24549,1814,1481,333,24549
ZCTA5 24550,3185,2488,697,24550
ZCTA5 24551,10969,9047,1922,24551
ZCTA5 24553,776,609,167,24553
ZCTA5 24554,1458,1279,179,24554
ZCTA5 24555,865,655,210,24555
ZCTA5 24556,1067,950,117,24556
ZCTA5 24557,3467,2582,885,24557
ZCTA5 24558,2628,2123,505,24558
ZCTA5 24562,356,286,70,24562
ZCTA5 24563,2202,1603,599,24563
ZCTA5 24565,437,338,99,24565
ZCTA5 24566,503,496,7,24566
ZCTA5 24569,375,338,37,24569
ZCTA5 24570,0,0,0,24570
ZCTA5 24571,915,766,149,24571
ZCTA5 24572,6762,5291,1471,24572
ZCTA5 24574,1408,1273,135,24574
ZCTA5 24577,1922,1678,244,24577
ZCTA5 24578,189,154,35,24578
ZCTA5 24579,527,390,137,24579
ZCTA5 24580,208,134,74,24580
ZCTA5 24581,0,0,0,24581
ZCTA5 24586,2073,1559,514,24586
ZCTA5 24588,3490,2432,1058,24588
ZCTA5 24589,852,654,198,24589
ZCTA5 24590,3139,2618,521,24590
ZCTA5 24592,5453,3443,2010,24592
ZCTA5 24593,939,830,109,24593
ZCTA5 24594,470,427,43,24594
ZCTA5 24595,79,15,64,24595
ZCTA5 24597,299,247,52,24597
ZCTA5 24598,509,413,96,24598
ZCTA5 24599,265,239,26,24599
ZCTA5 24601,0,0,0,24601
ZCTA5 24602,393,260,133,24602
ZCTA5 24603,211,180,31,24603
ZCTA5 24604,87,87,0,24604
ZCTA5 24605,3634,2599,1035,24605
ZCTA5 24606,118,118,0,24606
ZCTA5 24607,153,135,18,24607
ZCTA5 24609,2923,2374,549,24609
ZCTA5 24612,88,81,7,24612
ZCTA5 24613,165,130,35,24613
ZCTA5 24614,2662,2295,367,24614
ZCTA5 24620,843,776,67,24620
ZCTA5 24622,307,247,60,24622
ZCTA5 24630,2216,1531,685,24630
ZCTA5 24631,583,375,208,24631
ZCTA5 24634,139,127,12,24634
ZCTA5 24635,120,86,34,24635
ZCTA5 24637,1509,1309,200,24637
ZCTA5 24639,1125,801,324,24639
ZCTA5 24641,2421,1542,879,24641
ZCTA5 24646,369,363,6,24646
ZCTA5 24649,842,762,80,24649
ZCTA5 24651,2472,1929,543,24651
ZCTA5 24656,1031,870,161,24656
ZCTA5 24657,81,35,46,24657
ZCTA5 24701,7376,5056,2320,24701
ZCTA5 24712,719,629,90,24712
ZCTA5 24714,44,44,0,24714
ZCTA5 24715,119,114,5,24715
ZCTA5 24716,181,101,80,24716
ZCTA5 24719,52,52,0,24719
ZCTA5 24724,35,31,4,24724
ZCTA5 24726,77,77,0,24726
ZCTA5 24729,17,17,0,24729
ZCTA5 24731,71,20,51,24731
ZCTA5 24733,74,74,0,24733
ZCTA5 24736,191,152,39,24736
ZCTA5 24737,506,302,204,24737
ZCTA5 24738,0,0,0,24738
ZCTA5 24739,5866,4860,1006,24739
ZCTA5 24740,7023,4492,2531,24740
ZCTA5 24747,1224,895,329,24747
ZCTA5 24801,1030,727,303,24801
ZCTA5 24808,233,187,46,24808
ZCTA5 24811,185,105,80,24811
ZCTA5 24813,151,151,0,24813
ZCTA5 24815,77,62,15,24815
ZCTA5 24816,59,59,0,24816
ZCTA5 24817,675,535,140,24817
ZCTA5 24818,620,452,168,24818
ZCTA5 24822,435,435,0,24822
ZCTA5 24823,121,98,23,24823
ZCTA5 24826,82,16,66,24826
ZCTA5 24827,375,317,58,24827
ZCTA5 24828,176,171,5,24828
ZCTA5 24830,86,86,0,24830
ZCTA5 24831,128,128,0,24831
ZCTA5 24834,367,323,44,24834
ZCTA5 24836,178,167,11,24836
ZCTA5 24839,184,143,41,24839
ZCTA5 24843,0,0,0,24843
ZCTA5 24844,422,422,0,24844
ZCTA5 24845,150,135,15,24845
ZCTA5 24846,122,72,50,24846
ZCTA5 24847,36,36,0,24847
ZCTA5 24848,56,47,9,24848
ZCTA5 24849,74,74,0,24849
ZCTA5 24850,7,7,0,24850
ZCTA5 24851,87,87,0,24851
ZCTA5 24853,269,142,127,24853
ZCTA5 24854,349,264,85,24854
ZCTA5 24855,20,20,0,24855
ZCTA5 24857,335,300,35,24857
ZCTA5 24860,234,192,42,24860
ZCTA5 24861,33,2,31,24861
ZCTA5 24862,389,247,142,24862
ZCTA5 24866,254,216,38,24866
ZCTA5 24867,23,23,0,24867
ZCTA5 24868,464,429,35,24868
ZCTA5 24869,156,156,0,24869
ZCTA5 24870,787,600,187,24870
ZCTA5 24871,174,126,48,24871
ZCTA5 24872,281,256,25,24872
ZCTA5 24873,127,100,27,24873
ZCTA5 24874,629,444,185,24874
ZCTA5 24878,143,110,33,24878
ZCTA5 24879,53,49,4,24879
ZCTA5 24880,148,114,34,24880
ZCTA5 24881,39,21,18,24881
ZCTA5 24882,339,339,0,24882
ZCTA5 24884,15,14,1,24884
ZCTA5 24887,0,0,0,24887
ZCTA5 24888,35,35,0,24888
ZCTA5 24892,464,237,227,24892
ZCTA5 24894,158,132,26,24894
ZCTA5 24895,4,4,0,24895
ZCTA5 24898,154,154,0,24898
ZCTA5 24901,4343,2716,1627,24901
ZCTA5 24910,1625,1239,386,24910
ZCTA5 24915,216,181,35,24915
ZCTA5 24916,166,166,0,24916
ZCTA5 24918,497,391,106,24918
ZCTA5 24920,92,73,19,24920
ZCTA5 24924,296,282,14,24924
ZCTA5 24925,255,242,13,24925
ZCTA5 24927,176,149,27,24927
ZCTA5 24931,526,385,141,24931
ZCTA5 24934,181,155,26,24934
ZCTA5 24935,237,217,20,24935
ZCTA5 24938,513,462,51,24938
ZCTA5 24941,362,299,63,24941
ZCTA5 24943,60,60,0,24943
ZCTA5 24944,167,148,19,24944
ZCTA5 24945,94,94,0,24945
ZCTA5 24946,361,321,40,24946
ZCTA5 24951,668,599,69,24951
ZCTA5 24954,1335,1043,292,24954
ZCTA5 24957,232,212,20,24957
ZCTA5 24962,7,7,0,24962
ZCTA5 24963,1330,1182,148,24963
ZCTA5 24966,534,452,82,24966
ZCTA5 24970,1798,1428,370,24970
ZCTA5 24974,141,141,0,24974
ZCTA5 24976,422,360,62,24976
ZCTA5 24977,143,117,26,24977
ZCTA5 24981,290,155,135,24981
ZCTA5 24983,734,639,95,24983
ZCTA5 24984,60,40,20,24984
ZCTA5 24985,29,24,5,24985
ZCTA5 24986,2251,1629,622,24986
ZCTA5 24991,167,151,16,24991
ZCTA5 24993,19,19,0,24993
ZCTA5 25002,0,0,0,25002
ZCTA5 25003,783,586,197,25003
ZCTA5 25005,96,79,17,25005
ZCTA5 25007,225,225,0,25007
ZCTA5 25008,58,39,19,25008
ZCTA5 25009,322,312,10,25009
ZCTA5 25011,250,203,47,25011
ZCTA5 25015,1691,1219,472,25015
ZCTA5 25019,207,175,32,25019
ZCTA5 25021,182,170,12,25021
ZCTA5 25022,16,16,0,25022
ZCTA5 25024,148,123,25,25024
ZCTA5 25025,24,9,15,25025
ZCTA5 25028,120,117,3,25028
ZCTA5 25030,123,106,17,25030
ZCTA5 25031,271,192,79,25031
ZCTA5 25033,911,835,76,25033
ZCTA5 25035,280,234,46,25035
ZCTA5 25036,114,45,69,25036
ZCTA5 25039,269,225,44,25039
ZCTA5 25040,230,174,56,25040
ZCTA5 25043,413,235,178,25043
ZCTA5 25044,143,111,32,25044
ZCTA5 25045,1609,1335,274,25045
ZCTA5 25047,34,34,0,25047
ZCTA5 25048,67,35,32,25048
ZCTA5 25049,193,180,13,25049
ZCTA5 25051,84,84,0,25051
ZCTA5 25053,1376,943,433,25053
ZCTA5 25054,74,24,50,25054
ZCTA5 25057,84,84,0,25057
ZCTA5 25059,121,109,12,25059
ZCTA5 25060,15,0,15,25060
ZCTA5 25061,144,126,18,25061
ZCTA5 25062,139,133,6,25062
ZCTA5 25063,576,491,85,25063
ZCTA5 25064,4477,2836,1641,25064
ZCTA5 25067,321,239,82,25067
ZCTA5 25070,771,592,179,25070
ZCTA5 25071,4365,3089,1276,25071
ZCTA5 25075,270,158,112,25075
ZCTA5 25076,36,36,0,25076
ZCTA5 25081,464,444,20,25081
ZCTA5 25082,662,662,0,25082
ZCTA5 25083,169,169,0,25083
ZCTA5 25085,229,181,48,25085
ZCTA5 25086,340,274,66,25086
ZCTA5 25088,59,59,0,25088
ZCTA5 25090,55,28,27,25090
ZCTA5 25093,28,28,0,25093
ZCTA5 25102,132,127,5,25102
ZCTA5 25103,97,59,38,25103
ZCTA5 25106,189,140,49,25106
ZCTA5 25107,171,142,29,25107
ZCTA5 25108,233,233,0,25108
ZCTA5 25109,350,194,156,25109
ZCTA5 25110,165,165,0,25110
ZCTA5 25111,100,89,11,25111
ZCTA5 25112,0,0,0,25112
ZCTA5 25113,265,216,49,25113
ZCTA5 25114,122,122,0,25114
ZCTA5 25115,19,19,0,25115
ZCTA5 25118,158,92,66,25118
ZCTA5 25119,111,111,0,25119
ZCTA5 25121,375,281,94,25121
ZCTA5 25123,1060,809,251,25123
ZCTA5 25124,708,708,0,25124
ZCTA5 25125,325,269,56,25125
ZCTA5 25126,64,64,0,25126
ZCTA5 25130,1404,978,426,25130
ZCTA5 25132,179,72,107,25132
ZCTA5 25133,249,180,69,25133
ZCTA5 25134,123,123,0,25134
ZCTA5 25136,693,261,432,25136
ZCTA5 25139,163,145,18,25139
ZCTA5 25140,432,290,142,25140
ZCTA5 25141,108,108,0,25141
ZCTA5 25142,53,53,0,25142
ZCTA5 25143,3633,2739,894,25143
ZCTA5 25148,167,167,0,25148
ZCTA5 25149,88,79,9,25149
ZCTA5 25152,131,131,0,25152
ZCTA5 25154,349,274,75,25154
ZCTA5 25156,73,73,0,25156
ZCTA5 25159,1581,1264,317,25159
ZCTA5 25160,229,208,21,25160
ZCTA5 25161,227,227,0,25161
ZCTA5 25162,145,113,32,25162
ZCTA5 25164,269,249,20,25164
ZCTA5 25165,245,221,24,25165
ZCTA5 25168,981,921,60,25168
ZCTA5 25169,175,106,69,25169
ZCTA5 25173,50,50,0,25173
ZCTA5 25174,107,107,0,25174
ZCTA5 25177,9699,7025,2674,25177
ZCTA5 25180,61,61,0,25180
ZCTA5 25181,535,504,31,25181
ZCTA5 25183,44,44,0,25183
ZCTA5 25185,0,0,0,25185
ZCTA5 25186,317,242,75,25186
ZCTA5 25187,310,302,8,25187
ZCTA5 25193,90,67,23,25193
ZCTA5 25201,29,29,0,25201
ZCTA5 25202,490,461,29,25202
ZCTA5 25203,58,15,43,25203
ZCTA5 25204,52,41,11,25204
ZCTA5 25205,56,56,0,25205
ZCTA5 25206,102,64,38,25206
ZCTA5 25208,328,266,62,25208
ZCTA5 25209,247,202,45,25209
ZCTA5 25211,37,26,11,25211
ZCTA5 25213,2609,2192,417,25213
ZCTA5 25214,333,277,56,25214
ZCTA5 25231,6,0,6,25231
ZCTA5 25234,254,242,12,25234
ZCTA5 25235,329,288,41,25235
ZCTA5 25239,637,576,61,25239
ZCTA5 25241,766,623,143,25241
ZCTA5 25243,273,243,30,25243
ZCTA5 25244,284,206,78,25244
ZCTA5 25245,328,328,0,25245
ZCTA5 25247,229,199,30,25247
ZCTA5 25248,1270,1007,263,25248
ZCTA5 25251,196,141,55,25251
ZCTA5 25252,482,415,67,25252
ZCTA5 25253,862,789,73,25253
ZCTA5 25259,298,230,68,25259
ZCTA5 25260,600,486,114,25260
ZCTA5 25261,136,136,0,25261
ZCTA5 25262,471,462,9,25262
ZCTA5 25264,171,131,40,25264
ZCTA5 25265,611,489,122,25265
ZCTA5 25266,292,252,40,25266
ZCTA5 25267,347,287,60,25267
ZCTA5 25268,211,184,27,25268
ZCTA5 25270,443,369,74,25270
ZCTA5 25271,3369,2443,926,25271
ZCTA5 25275,909,788,121,25275
ZCTA5 25276,3124,2379,745,25276
ZCTA5 25285,366,195,171,25285
ZCTA5 25286,685,532,153,25286
ZCTA5 25287,277,213,64,25287
ZCTA5 25301,1483,209,1274,25301
ZCTA5 25302,6406,4156,2250,25302
ZCTA5 25303,3326,2353,973,25303
ZCTA5 25304,3394,2397,997,25304
ZCTA5 25305,0,0,0,25305
ZCTA5 25306,2732,1847,885,25306
ZCTA5 25309,5455,3884,1571,25309
ZCTA5 25311,4303,2385,1918,25311
ZCTA5 25312,3666,3139,527,25312
ZCTA5 25313,5458,3898,1560,25313
ZCTA5 25314,6346,5310,1036,25314
ZCTA5 25315,1430,1044,386,25315
ZCTA5 25320,1908,1510,398,25320
ZCTA5 25387,1954,1277,677,25387
ZCTA5 25401,6336,3335,3001,25401
ZCTA5 25403,6637,5403,1234,25403
ZCTA5 25404,9900,5937,3963,25404
ZCTA5 25405,5385,4731,654,25405
ZCTA5 25411,5248,4224,1024,25411
ZCTA5 25413,3460,2965,495,25413
ZCTA5 25414,8098,6247,1851,25414
ZCTA5 25419,5215,4230,985,25419
ZCTA5 25420,2084,1709,375,25420
ZCTA5 25421,0,0,0,25421
ZCTA5 25422,649,649,0,25422
ZCTA5 25425,5515,4537,978,25425
ZCTA5 25427,6568,5807,761,25427
ZCTA5 25428,5451,4901,550,25428
ZCTA5 25430,3167,2573,594,25430
ZCTA5 25431,115,94,21,25431
ZCTA5 25432,47,26,21,25432
ZCTA5 25434,1081,938,143,25434
ZCTA5 25437,81,60,21,25437
ZCTA5 25438,2934,2135,799,25438
ZCTA5 25442,963,859,104,25442
ZCTA5 25443,2674,2287,387,25443
ZCTA5 25444,195,194,1,25444
ZCTA5 25446,422,391,31,25446
ZCTA5 25501,540,509,31,25501
ZCTA5 25502,143,115,28,25502
ZCTA5 25503,266,237,29,25503
ZCTA5 25504,4735,3768,967,25504
ZCTA5 25505,163,131,32,25505
ZCTA5 25506,1995,1350,645,25506
ZCTA5 25507,505,330,175,25507
ZCTA5 25508,3436,2694,742,25508
ZCTA5 25510,2171,1896,275,25510
ZCTA5 25511,328,275,53,25511
ZCTA5 25512,452,368,84,25512
ZCTA5 25514,1446,1124,322,25514
ZCTA5 25515,893,781,112,25515
ZCTA5 25517,677,569,108,25517
ZCTA5 25520,572,491,81,25520
ZCTA5 25521,281,206,75,25521
ZCTA5 25523,870,667,203,25523
ZCTA5 25524,1118,918,200,25524
ZCTA5 25526,9062,7286,1776,25526
ZCTA5 25529,334,252,82,25529
ZCTA5 25530,2865,2198,667,25530
ZCTA5 25534,53,53,0,25534
ZCTA5 25535,931,795,136,25535
ZCTA5 25537,785,547,238,25537
ZCTA5 25540,69,30,39,25540
ZCTA5 25541,3737,3063,674,25541
ZCTA5 25544,10,10,0,25544
ZCTA5 25545,2029,1872,157,25545
ZCTA5 25547,269,141,128,25547
ZCTA5 25550,3921,3027,894,25550
ZCTA5 25555,611,461,150,25555
ZCTA5 25557,674,567,107,25557
ZCTA5 25559,816,581,235,25559
ZCTA5 25560,3688,2924,764,25560
ZCTA5 25564,441,344,97,25564
ZCTA5 25565,373,327,46,25565
ZCTA5 25567,245,228,17,25567
ZCTA5 25570,2451,1960,491,25570
ZCTA5 25571,565,338,227,25571
ZCTA5 25573,216,154,62,25573
ZCTA5 25601,1844,1206,638,25601
ZCTA5 25606,424,301,123,25606
ZCTA5 25607,406,252,154,25607
ZCTA5 25608,309,309,0,25608
ZCTA5 25611,560,478,82,25611
ZCTA5 25612,106,106,0,25612
ZCTA5 25617,59,49,10,25617
ZCTA5 25621,827,619,208,25621
ZCTA5 25624,159,144,15,25624
ZCTA5 25625,478,459,19,25625
ZCTA5 25628,144,107,37,25628
ZCTA5 25630,127,117,10,25630
ZCTA5 25632,274,226,48,25632
ZCTA5 25634,438,413,25,25634
ZCTA5 25635,499,369,130,25635
ZCTA5 25637,446,333,113,25637
ZCTA5 25638,120,98,22,25638
ZCTA5 25639,254,212,42,25639
ZCTA5 25644,291,201,90,25644
ZCTA5 25646,344,233,111,25646
ZCTA5 25647,117,68,49,25647
ZCTA5 25649,695,455,240,25649
ZCTA5 25650,25,25,0,25650
ZCTA5 25651,210,167,43,25651
ZCTA5 25652,612,592,20,25652
ZCTA5 25653,39,39,0,25653
ZCTA5 25654,111,111,0,25654
ZCTA5 25661,2061,1192,869,25661
ZCTA5 25666,63,63,0,25666
ZCTA5 25667,177,110,67,25667
ZCTA5 25669,324,265,59,25669
ZCTA5 25670,1397,1183,214,25670
ZCTA5 25671,573,339,234,25671
ZCTA5 25672,196,185,11,25672
ZCTA5 25674,827,685,142,25674
ZCTA5 25676,432,346,86,25676
ZCTA5 25678,612,373,239,25678
ZCTA5 25685,256,256,0,25685
ZCTA5 25688,140,65,75,25688
ZCTA5 25690,219,153,66,25690
ZCTA5 25692,565,441,124,25692
ZCTA5 25696,522,391,131,25696
ZCTA5 25699,15,15,0,25699
ZCTA5 25701,9921,5830,4091,25701
ZCTA5 25702,3186,1751,1435,25702
ZCTA5 25703,2027,336,1691,25703
ZCTA5 25704,6124,4199,1925,25704
ZCTA5 25705,9302,5858,3444,25705
ZCTA5 25755,52,0,52,25755
ZCTA5 25801,12474,8346,4128,25801
ZCTA5 25810,34,34,0,25810
ZCTA5 25811,14,14,0,25811
ZCTA5 25812,597,453,144,25812
ZCTA5 25813,2181,1897,284,25813
ZCTA5 25817,95,95,0,25817
ZCTA5 25818,64,64,0,25818
ZCTA5 25820,246,246,0,25820
ZCTA5 25823,217,217,0,25823
ZCTA5 25825,912,820,92,25825
ZCTA5 25826,219,219,0,25826
ZCTA5 25827,716,551,165,25827
ZCTA5 25831,522,389,133,25831
ZCTA5 25832,1866,1662,204,25832
ZCTA5 25836,455,414,41,25836
ZCTA5 25837,156,156,0,25837
ZCTA5 25839,178,131,47,25839
ZCTA5 25840,3200,2621,579,25840
ZCTA5 25841,180,180,0,25841
ZCTA5 25843,434,305,129,25843
ZCTA5 25844,268,256,12,25844
ZCTA5 25845,266,142,124,25845
ZCTA5 25846,34,34,0,25846
ZCTA5 25848,18,14,4,25848
ZCTA5 25849,193,97,96,25849
ZCTA5 25851,0,0,0,25851
ZCTA5 25853,48,48,0,25853
ZCTA5 25854,274,265,9,25854
ZCTA5 25855,93,56,37,25855
ZCTA5 25857,0,0,0,25857
ZCTA5 25862,136,125,11,25862
ZCTA5 25864,97,97,0,25864
ZCTA5 25865,747,649,98,25865
ZCTA5 25866,142,131,11,25866
ZCTA5 25868,219,219,0,25868
ZCTA5 25870,10,10,0,25870
ZCTA5 25871,367,224,143,25871
ZCTA5 25873,429,342,87,25873
ZCTA5 25875,159,128,31,25875
ZCTA5 25876,49,49,0,25876
ZCTA5 25878,614,504,110,25878
ZCTA5 25879,116,104,12,25879
ZCTA5 25880,2284,1451,833,25880
ZCTA5 25882,900,679,221,25882
ZCTA5 25901,4056,3007,1049,25901
ZCTA5 25902,166,166,0,25902
ZCTA5 25904,309,285,24,25904
ZCTA5 25907,64,64,0,25907
ZCTA5 25908,64,0,64,25908
ZCTA5 25909,317,296,21,25909
ZCTA5 25911,121,121,0,25911
ZCTA5 25913,85,55,30,25913
ZCTA5 25915,113,100,13,25915
ZCTA5 25916,60,60,0,25916
ZCTA5 25917,643,528,115,25917
ZCTA5 25918,1888,1726,162,25918
ZCTA5 25920,49,49,0,25920
ZCTA5 25921,897,473,424,25921
ZCTA5 25922,43,43,0,25922
ZCTA5 25928,220,220,0,25928
ZCTA5 25932,49,49,0,25932
ZCTA5 25936,5,0,5,25936
ZCTA5 25938,556,440,116,25938
ZCTA5 25942,32,32,0,25942
ZCTA5 25943,0,0,0,25943
ZCTA5 25951,2317,1813,504,25951
ZCTA5 25958,202,138,64,25958
ZCTA5 25962,1456,1065,391,25962
ZCTA5 25966,39,39,0,25966
ZCTA5 25969,626,592,34,25969
ZCTA5 25971,542,542,0,25971
ZCTA5 25972,145,102,43,25972
ZCTA5 25976,1051,910,141,25976
ZCTA5 25977,24,24,0,25977
ZCTA5 25978,210,201,9,25978
ZCTA5 25979,182,178,4,25979
ZCTA5 25981,346,219,127,25981
ZCTA5 25984,792,572,220,25984
ZCTA5 25985,135,94,41,25985
ZCTA5 25986,113,113,0,25986
ZCTA5 25989,166,92,74,25989
ZCTA5 26003,18151,12257,5894,26003
ZCTA5 26030,205,153,52,26030
ZCTA5 26031,806,492,314,26031
ZCTA5 26032,177,121,56,26032
ZCTA5 26033,851,651,200,26033
ZCTA5 26034,2217,1695,522,26034
