zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset
76436,ZCTA5 76436,48,53,0.320755,0.566038,0.0,0.113208,1.0,0.0,0.169811,0.0,0.403509,0.491228,0.105263,0.0,0.359551,0.044944,0.0,0.314607,0.280899,2024,acs/acs5
76437,ZCTA5 76437,48,2337,0.370133,0.373984,0.173299,0.082585,0.767651,0.232349,0.618314,0.13607,0.323134,0.325871,0.122637,0.092289,0.162151,0.112547,0.126928,0.318258,0.280117,2024,acs/acs5
76442,ZCTA5 76442,48,2810,0.41637,0.323132,0.167616,0.092883,0.796797,0.203203,0.546975,0.122729,0.320145,0.350222,0.13262,0.074283,0.104321,0.130356,0.145724,0.308624,0.310975,2024,acs/acs5
76443,ZCTA5 76443,48,784,0.503827,0.252551,0.146684,0.096939,0.785714,0.214286,0.566327,0.088347,0.352628,0.31607,0.191927,0.051028,0.085655,0.128134,0.094011,0.322423,0.369777,2024,acs/acs5
76444,ZCTA5 76444,48,1477,0.409614,0.311442,0.179418,0.099526,0.767095,0.232905,0.557211,0.199649,0.35614,0.217193,0.170877,0.05614,0.095238,0.120317,0.152698,0.340952,0.290794,2024,acs/acs5
76445,ZCTA5 76445,48,102,0.235294,0.392157,0.313725,0.058824,0.735294,0.264706,0.617647,0.0,0.513514,0.405405,0.027027,0.054054,0.241026,0.041026,0.179487,0.276923,0.261538,2024,acs/acs5
76446,ZCTA5 76446,48,3014,0.383875,0.371599,0.160252,0.084273,0.84207,0.15793,0.543464,0.237926,0.295021,0.233433,0.154062,0.079558,0.100522,0.100017,0.207274,0.337767,0.25442,2024,acs/acs5
76448,ZCTA5 76448,48,2099,0.4202,0.308718,0.176274,0.094807,0.705574,0.294426,0.50405,0.129359,0.398456,0.205483,0.173809,0.092893,0.06612,0.123788,0.161074,0.350485,0.298533,2024,acs/acs5
76449,ZCTA5 76449,48,996,0.322289,0.333333,0.129518,0.214859,0.802209,0.197791,0.551205,0.051095,0.324209,0.335158,0.201946,0.087591,0.079507,0.12206,0.090705,0.31019,0.397536,2024,acs/acs5
76450,ZCTA5 76450,48,5554,0.361721,0.28664,0.221282,0.130356,0.768275,0.231725,0.519085,0.118694,0.301594,0.318738,0.185193,0.075781,0.092369,0.148563,0.155005,0.306244,0.29782,2024,acs/acs5
76452,ZCTA5 76452,48,75,0.08,0.173333,0.293333,0.453333,0.706667,0.293333,0.533333,0.130435,0.144928,0.507246,0.188406,0.028986,0.028169,0.056338,0.0,0.795775,0.119718,2024,acs/acs5
76453,ZCTA5 76453,48,678,0.221239,0.297935,0.228614,0.252212,0.941003,0.058997,0.690265,0.062395,0.291737,0.266442,0.218381,0.161046,0.00919,0.096074,0.081036,0.361738,0.451963,2024,acs/acs5
76454,ZCTA5 76454,48,575,0.570435,0.250435,0.095652,0.083478,0.685217,0.314783,0.401739,0.15752,0.354675,0.347561,0.106707,0.033537,0.071698,0.108491,0.115094,0.412264,0.292453,2024,acs/acs5
76455,ZCTA5 76455,48,348,0.425287,0.321839,0.155172,0.097701,0.83046,0.16954,0.568966,0.155993,0.328407,0.262726,0.170772,0.082102,0.088323,0.133234,0.088323,0.39521,0.29491,2024,acs/acs5
76457,ZCTA5 76457,48,1595,0.357367,0.290282,0.213793,0.138558,0.80815,0.19185,0.591223,0.077266,0.298764,0.32864,0.206387,0.088942,0.09901,0.100248,0.158416,0.374381,0.267946,2024,acs/acs5
76458,ZCTA5 76458,48,2060,0.403398,0.296117,0.126214,0.174272,0.734951,0.265049,0.506311,0.214425,0.369324,0.283728,0.093635,0.038888,0.0794,0.2186,0.148,0.3342,0.2198,2024,acs/acs5
76459,ZCTA5 76459,48,59,0.813559,0.186441,0.0,0.0,1.0,0.0,0.271186,0.467532,0.337662,0.12987,0.064935,0.0,0.0,0.0,0.0,0.155844,0.844156,2024,acs/acs5
76460,ZCTA5 76460,48,139,0.201439,0.388489,0.309353,0.100719,0.76259,0.23741,0.669065,0.0,0.223642,0.501597,0.239617,0.035144,0.265258,0.0,0.0,0.488263,0.246479,2024,acs/acs5
76462,ZCTA5 76462,48,1594,0.156838,0.370138,0.172522,0.300502,0.890213,0.109787,0.72271,0.058749,0.242262,0.303222,0.253948,0.141819,0.079116,0.075044,0.28854,0.363293,0.194008,2024,acs/acs5
76463,ZCTA5 76463,48,204,0.397059,0.289216,0.142157,0.171569,0.857843,0.142157,0.622549,0.132029,0.400978,0.320293,0.129584,0.017115,0.053241,0.143519,0.094907,0.282407,0.425926,2024,acs/acs5
76464,ZCTA5 76464,48,202,0.391089,0.371287,0.212871,0.024752,0.787129,0.212871,0.579208,0.195187,0.259358,0.28877,0.197861,0.058824,0.045918,0.066327,0.132653,0.443878,0.311224,2024,acs/acs5
76466,ZCTA5 76466,48,124,0.266129,0.233871,0.395161,0.104839,0.733871,0.266129,0.33871,0.327731,0.193277,0.138655,0.340336,0.0,0.229773,0.368932,0.080906,0.067961,0.252427,2024,acs/acs5
76469,ZCTA5 76469,48,8,0.375,0.125,0.0,0.5,1.0,0.0,0.125,0.0,0.333333,0.222222,0.444444,0.0,0.0,0.0,0.0,0.666667,0.333333,2024,acs/acs5
76470,ZCTA5 76470,48,1308,0.600917,0.244648,0.122324,0.03211,0.646024,0.353976,0.45107,0.189282,0.296952,0.331858,0.134218,0.047689,0.188672,0.157559,0.131233,0.266454,0.256083,2024,acs/acs5
76471,ZCTA5 76471,48,680,0.485294,0.172059,0.210294,0.132353,0.735294,0.264706,0.417647,0.172321,0.266964,0.375,0.113393,0.072321,0.075908,0.111386,0.111386,0.337459,0.363861,2024,acs/acs5
76472,ZCTA5 76472,48,551,0.214156,0.215971,0.313975,0.255898,0.91833,0.08167,0.791289,0.031441,0.252402,0.399127,0.267249,0.049782,0.0545,0.050372,0.23782,0.381503,0.275805,2024,acs/acs5
76474,ZCTA5 76474,48,161,0.552795,0.285714,0.037267,0.124224,0.919255,0.080745,0.534161,0.044304,0.291139,0.458861,0.183544,0.022152,0.117318,0.036313,0.022346,0.550279,0.273743,2024,acs/acs5
76475,ZCTA5 76475,48,404,0.45297,0.329208,0.143564,0.074257,0.70297,0.29703,0.5,0.073919,0.297071,0.37378,0.142259,0.112971,0.050331,0.22649,0.133775,0.249007,0.340397,2024,acs/acs5
76476,ZCTA5 76476,48,1266,0.278041,0.269352,0.220379,0.232227,0.825434,0.174566,0.64297,0.072662,0.409474,0.28342,0.158571,0.075873,0.105887,0.160086,0.170495,0.346016,0.217516,2024,acs/acs5
76481,ZCTA5 76481,48,79,0.0,0.683544,0.316456,0.0,1.0,0.0,0.126582,0.28125,0.0,0.458333,0.0,0.260417,0.0,0.0,0.0,0.458333,0.541667,2024,acs/acs5
76483,ZCTA5 76483,48,414,0.490338,0.335749,0.091787,0.082126,0.690821,0.309179,0.39372,0.08871,0.272581,0.408065,0.175806,0.054839,0.135286,0.112971,0.072524,0.355649,0.32357,2024,acs/acs5
76484,ZCTA5 76484,48,304,0.259868,0.319079,0.236842,0.184211,0.953947,0.046053,0.509868,0.121766,0.410959,0.242009,0.173516,0.05175,0.148964,0.170984,0.091969,0.234456,0.353627,2024,acs/acs5
76486,ZCTA5 76486,48,400,0.3275,0.335,0.1775,0.16,0.7325,0.2675,0.5825,0.103759,0.251128,0.481203,0.136842,0.027068,0.217647,0.161176,0.149412,0.307059,0.164706,2024,acs/acs5
76487,ZCTA5 76487,48,1245,0.243373,0.307631,0.167068,0.281928,0.893976,0.106024,0.650602,0.130636,0.212717,0.504046,0.100963,0.051638,0.141013,0.219464,0.08474,0.383317,0.171466,2024,acs/acs5
76490,ZCTA5 76490,48,17,0.294118,0.0,0.705882,0.0,0.705882,0.294118,0.0,0.0,0.0,1.0,0.0,0.0,0.27027,0.27027,0.135135,0.324324,0.0,2024,acs/acs5
76491,ZCTA5 76491,48,272,0.386029,0.25,0.227941,0.136029,0.727941,0.272059,0.544118,0.041754,0.384134,0.336117,0.150313,0.087683,0.043912,0.241517,0.199601,0.213573,0.301397,2024,acs/acs5
76501,ZCTA5 76501,48,6546,0.422701,0.324626,0.145585,0.107088,0.639016,0.360984,0.420715,0.142718,0.324761,0.328473,0.150848,0.053199,0.127794,0.168799,0.183213,0.321489,0.198705,2024,acs/acs5
76502,ZCTA5 76502,48,19492,0.281603,0.316335,0.224964,0.177098,0.641289,0.358711,0.528832,0.093522,0.211407,0.307746,0.235741,0.151584,0.089191,0.211988,0.191134,0.279577,0.22811,2024,acs/acs5
76504,ZCTA5 76504,48,10759,0.476717,0.339158,0.117576,0.066549,0.314434,0.685566,0.333488,0.150051,0.319826,0.333711,0.124486,0.071927,0.178127,0.238074,0.144578,0.252424,0.186796,2024,acs/acs5
76511,ZCTA5 76511,48,920,0.371739,0.256522,0.228261,0.143478,0.841304,0.158696,0.536957,0.192614,0.383523,0.277273,0.089773,0.056818,0.128281,0.136206,0.153046,0.35364,0.228826,2024,acs/acs5
76513,ZCTA5 76513,48,15904,0.311557,0.288858,0.199132,0.200453,0.719442,0.280558,0.526031,0.121561,0.249191,0.313957,0.201067,0.114224,0.137519,0.180694,0.177674,0.305902,0.198211,2024,acs/acs5
76518,ZCTA5 76518,48,436,0.392202,0.37844,0.057339,0.172018,0.784404,0.215596,0.456422,0.211127,0.392297,0.266762,0.101284,0.028531,0.192396,0.076037,0.054147,0.269585,0.407834,2024,acs/acs5
76519,ZCTA5 76519,48,276,0.32971,0.228261,0.221014,0.221014,0.836957,0.163043,0.73913,0.05151,0.390764,0.335702,0.211368,0.010657,0.034305,0.200686,0.128645,0.399657,0.236707,2024,acs/acs5
76520,ZCTA5 76520,48,3159,0.356125,0.344413,0.141817,0.157645,0.718898,0.281102,0.474834,0.130443,0.392598,0.292453,0.124274,0.060232,0.103594,0.138234,0.176451,0.307204,0.274516,2024,acs/acs5
76522,ZCTA5 76522,48,17193,0.328971,0.368115,0.177049,0.125865,0.620543,0.379457,0.488513,0.060633,0.29049,0.431338,0.151743,0.065796,0.094201,0.224329,0.219105,0.293215,0.16915,2024,acs/acs5
76523,ZCTA5 76523,48,123,0.325203,0.373984,0.195122,0.105691,0.926829,0.073171,0.829268,0.184116,0.472924,0.263538,0.079422,0.0,0.09772,0.0,0.09772,0.361564,0.442997,2024,acs/acs5
76524,ZCTA5 76524,48,1272,0.390723,0.222484,0.18239,0.204403,0.829403,0.170597,0.593553,0.183658,0.254475,0.355253,0.090272,0.116342,0.107019,0.056984,0.166088,0.448923,0.220987,2024,acs/acs5
76525,ZCTA5 76525,48,549,0.349727,0.275046,0.182149,0.193078,0.777778,0.222222,0.624772,0.09798,0.309091,0.239394,0.210101,0.143434,0.07907,0.066977,0.180465,0.296744,0.376744,2024,acs/acs5
76527,ZCTA5 76527,48,1582,0.335651,0.310367,0.223135,0.130847,0.816056,0.183944,0.590392,0.178334,0.312955,0.289515,0.148242,0.070953,0.121836,0.16217,0.107093,0.436161,0.17274,2024,acs/acs5
76528,ZCTA5 76528,48,6485,0.344025,0.331072,0.154202,0.170702,0.704857,0.295143,0.504703,0.106518,0.321434,0.384232,0.113528,0.074288,0.093541,0.194943,0.168413,0.309577,0.233525,2024,acs/acs5
76530,ZCTA5 76530,48,959,0.228363,0.231491,0.278415,0.261731,0.888425,0.111575,0.561001,0.118776,0.378112,0.279564,0.182573,0.040975,0.059512,0.087805,0.236585,0.343902,0.272195,2024,acs/acs5
76531,ZCTA5 76531,48,1632,0.511029,0.218137,0.122549,0.148284,0.761642,0.238358,0.397059,0.133115,0.337701,0.307624,0.159023,0.062537,0.115152,0.132543,0.144664,0.30224,0.305402,2024,acs/acs5
76534,ZCTA5 76534,48,1031,0.378274,0.205626,0.227934,0.188167,0.815713,0.184287,0.621726,0.139126,0.296908,0.287313,0.187633,0.089019,0.089762,0.080543,0.182436,0.331393,0.315866,2024,acs/acs5
76537,ZCTA5 76537,48,5448,0.171806,0.3471,0.302129,0.178965,0.794604,0.205396,0.567548,0.135177,0.291936,0.337508,0.176992,0.058387,0.114646,0.308795,0.226137,0.212403,0.138019,2024,acs/acs5
76538,ZCTA5 76538,48,432,0.402778,0.282407,0.145833,0.168981,0.847222,0.152778,0.516204,0.070707,0.242424,0.401154,0.219336,0.066378,0.109254,0.047558,0.111825,0.352185,0.379177,2024,acs/acs5
76539,ZCTA5 76539,48,3338,0.230078,0.265428,0.269323,0.235171,0.930797,0.069203,0.620431,0.059509,0.270245,0.43727,0.171779,0.061196,0.120938,0.124848,0.119051,0.410139,0.225024,2024,acs/acs5
76541,ZCTA5 76541,48,8376,0.6484,0.290115,0.034623,0.026862,0.235912,0.764088,0.232092,0.168106,0.354402,0.385216,0.078488,0.013787,0.155443,0.237023,0.172419,0.262346,0.172769,2024,acs/acs5
76542,ZCTA5 76542,48,19712,0.28678,0.389306,0.1875,0.136414,0.653358,0.346642,0.484375,0.06053,0.247607,0.407589,0.193782,0.090491,0.15449,0.215926,0.208504,0.294524,0.126556,2024,acs/acs5
76543,ZCTA5 76543,48,13666,0.515806,0.336309,0.085687,0.062198,0.394775,0.605225,0.377433,0.098308,0.294224,0.435329,0.123836,0.048303,0.180759,0.272738,0.187116,0.223612,0.135775,2024,acs/acs5
76544,ZCTA5 76544,48,5264,0.37424,0.441299,0.114932,0.069529,0.00171,0.99829,0.779825,0.021375,0.197747,0.506265,0.183216,0.091397,0.544683,0.289913,0.112427,0.042238,0.010739,2024,acs/acs5
76548,ZCTA5 76548,48,12337,0.318878,0.307206,0.180919,0.192997,0.614493,0.385507,0.4647,0.069466,0.225587,0.402704,0.198924,0.103319,0.113423,0.207345,0.226593,0.313803,0.138835,2024,acs/acs5
76549,ZCTA5 76549,48,19837,0.337501,0.383879,0.184907,0.093714,0.55341,0.44659,0.471896,0.055033,0.278951,0.431133,0.175704,0.059179,0.143206,0.260315,0.222994,0.272695,0.10079,2024,acs/acs5
76550,ZCTA5 76550,48,5290,0.312098,0.277316,0.210775,0.199811,0.746125,0.253875,0.585822,0.089465,0.306852,0.360692,0.160409,0.082583,0.085347,0.143108,0.171526,0.31519,0.284828,2024,acs/acs5
76554,ZCTA5 76554,48,804,0.287313,0.33209,0.288557,0.09204,0.783582,0.216418,0.477612,0.140736,0.287836,0.362093,0.140736,0.0686,0.078827,0.202606,0.196743,0.340717,0.181107,2024,acs/acs5
76556,ZCTA5 76556,48,656,0.417683,0.416159,0.051829,0.114329,0.939024,0.060976,0.489329,0.095027,0.396092,0.348135,0.080817,0.079929,0.18759,0.083694,0.09596,0.307359,0.325397,2024,acs/acs5
76557,ZCTA5 76557,48,1894,0.239704,0.38754,0.163675,0.209081,0.809926,0.190074,0.598733,0.102096,0.330949,0.318866,0.168927,0.079162,0.094866,0.161384,0.135491,0.335268,0.272991,2024,acs/acs5
76559,ZCTA5 76559,48,2952,0.291328,0.258469,0.302168,0.148035,0.655488,0.344512,0.49187,0.029097,0.21288,0.426187,0.256739,0.075096,0.107504,0.222265,0.19114,0.295971,0.18312,2024,acs/acs5
76561,ZCTA5 76561,48,418,0.423445,0.313397,0.093301,0.169856,0.818182,0.181818,0.586124,0.108434,0.329317,0.386881,0.096386,0.078983,0.031128,0.092088,0.178988,0.413748,0.284047,2024,acs/acs5
76566,ZCTA5 76566,48,151,0.258278,0.225166,0.192053,0.324503,0.92053,0.07947,0.688742,0.076364,0.272727,0.312727,0.254545,0.083636,0.014337,0.139785,0.043011,0.369176,0.433692,2024,acs/acs5
76567,ZCTA5 76567,48,3717,0.396825,0.277374,0.191014,0.134786,0.757062,0.242938,0.543987,0.107834,0.44086,0.25914,0.119355,0.072811,0.09621,0.175066,0.147716,0.317368,0.26364,2024,acs/acs5
76569,ZCTA5 76569,48,923,0.314193,0.386782,0.182015,0.11701,0.824485,0.175515,0.596966,0.087025,0.347574,0.378692,0.120253,0.066456,0.104816,0.081681,0.212937,0.318225,0.282342,2024,acs/acs5
76570,ZCTA5 76570,48,994,0.562374,0.220322,0.066398,0.150905,0.720322,0.279678,0.351107,0.164251,0.333937,0.290459,0.139493,0.07186,0.057484,0.065452,0.105293,0.350598,0.421172,2024,acs/acs5
76571,ZCTA5 76571,48,3505,0.206562,0.249073,0.138088,0.406277,0.882739,0.117261,0.721541,0.055873,0.196084,0.312651,0.243825,0.191566,0.044742,0.084736,0.173788,0.362969,0.333765,2024,acs/acs5
76574,ZCTA5 76574,48,7752,0.297085,0.341073,0.194272,0.16757,0.766383,0.233617,0.504386,0.134797,0.347903,0.295697,0.148664,0.072939,0.080103,0.167146,0.155265,0.351363,0.246123,2024,acs/acs5
76577,ZCTA5 76577,48,1336,0.42515,0.312126,0.166916,0.095808,0.732036,0.267964,0.597305,0.090094,0.313834,0.264304,0.265585,0.066183,0.040557,0.126178,0.149939,0.378124,0.305203,2024,acs/acs5
76578,ZCTA5 76578,48,571,0.218914,0.23993,0.378284,0.162872,0.865149,0.134851,0.565674,0.166118,0.34375,0.266447,0.191612,0.032072,0.09389,0.18927,0.171386,0.397168,0.148286,2024,acs/acs5
76579,ZCTA5 76579,48,2047,0.241329,0.370787,0.212995,0.17489,0.659013,0.340987,0.588178,0.061672,0.337301,0.371923,0.153638,0.075467,0.055924,0.174923,0.177732,0.403218,0.188202,2024,acs/acs5
76596,ZCTA5 76596,48,0,,,,,,,,0.171988,0.325438,0.473738,0.028836,0.0,0.083962,0.258491,0.35566,0.273585,0.028302,2024,acs/acs5
76597,ZCTA5 76597,48,0,,,,,,,,0.302171,0.468487,0.184174,0.017157,0.028011,0.049584,0.310815,0.290516,0.332779,0.016306,2024,acs/acs5
76598,ZCTA5 76598,48,0,,,,,,,,0.114583,0.460417,0.425,0.0,0.0,0.022403,0.364562,0.228106,0.352342,0.032587,2024,acs/acs5
76599,ZCTA5 76599,48,0,,,,,,,,0.190751,0.450867,0.323699,0.024172,0.01051,0.038889,0.311616,0.425758,0.203535,0.020202,2024,acs/acs5
76621,ZCTA5 76621,48,403,0.30273,0.287841,0.210918,0.198511,0.880893,0.119107,0.600496,0.019444,0.275,0.391667,0.195833,0.118056,0.0625,0.174479,0.177083,0.320312,0.265625,2024,acs/acs5
76622,ZCTA5 76622,48,488,0.358607,0.293033,0.286885,0.061475,0.786885,0.213115,0.559426,0.086957,0.298913,0.469565,0.136957,0.007609,0.073515,0.136959,0.257805,0.336354,0.195368,2024,acs/acs5
76623,ZCTA5 76623,48,45,0.288889,0.333333,0.022222,0.355556,0.488889,0.511111,0.311111,0.384058,0.376812,0.231884,0.007246,0.0,0.115385,0.166667,0.301282,0.301282,0.115385,2024,acs/acs5
76624,ZCTA5 76624,48,1007,0.229394,0.482622,0.075472,0.212512,0.896723,0.103277,0.467726,0.147531,0.301011,0.361095,0.13028,0.060083,0.245512,0.07675,0.08842,0.310144,0.279174,2024,acs/acs5
76626,ZCTA5 76626,48,450,0.222222,0.257778,0.324444,0.195556,0.617778,0.382222,0.613333,0.102426,0.234501,0.553908,0.070081,0.039084,0.086207,0.169951,0.125616,0.400246,0.21798,2024,acs/acs5
76627,ZCTA5 76627,48,675,0.41037,0.30963,0.158519,0.121481,0.908148,0.091852,0.614815,0.213206,0.390613,0.293556,0.054097,0.048528,0.101501,0.085776,0.135811,0.440315,0.236598,2024,acs/acs5
76628,ZCTA5 76628,48,17,0.352941,0.176471,0.470588,0.0,1.0,0.0,0.647059,0.4,0.4,0.2,0.0,0.0,0.23913,0.108696,0.0,0.391304,0.26087,2024,acs/acs5
76629,ZCTA5 76629,48,850,0.4,0.303529,0.12,0.176471,0.730588,0.269412,0.52,0.140263,0.341891,0.29618,0.187852,0.033813,0.021446,0.215686,0.098039,0.397672,0.267157,2024,acs/acs5
76630,ZCTA5 76630,48,693,0.393939,0.243867,0.232323,0.12987,0.861472,0.138528,0.545455,0.081926,0.168919,0.466216,0.142736,0.140203,0.095493,0.122231,0.07563,0.387319,0.319328,2024,acs/acs5
76631,ZCTA5 76631,48,127,0.275591,0.228346,0.314961,0.181102,0.748031,0.251969,0.614173,0.155556,0.4,0.222222,0.103704,0.118519,0.123377,0.155844,0.230519,0.314935,0.175325,2024,acs/acs5
76632,ZCTA5 76632,48,451,0.292683,0.419069,0.148559,0.13969,0.804878,0.195122,0.54102,0.242694,0.31385,0.242694,0.123253,0.07751,0.17245,0.112513,0.120925,0.337539,0.256572,2024,acs/acs5
76633,ZCTA5 76633,48,2058,0.169582,0.249757,0.273081,0.30758,0.900389,0.099611,0.715743,0.00287,0.277446,0.359723,0.172925,0.187037,0.105477,0.08665,0.250321,0.327343,0.23021,2024,acs/acs5
76634,ZCTA5 76634,48,3007,0.314267,0.399734,0.128367,0.157632,0.747922,0.252078,0.574659,0.127138,0.268401,0.322305,0.189405,0.092751,0.09595,0.097295,0.128382,0.332045,0.346328,2024,acs/acs5
76635,ZCTA5 76635,48,444,0.416667,0.268018,0.144144,0.171171,0.713964,0.286036,0.560811,0.183951,0.27037,0.228395,0.108642,0.208642,0.064665,0.154734,0.336028,0.28291,0.161663,2024,acs/acs5
76636,ZCTA5 76636,48,639,0.383412,0.283255,0.262911,0.070423,0.904538,0.095462,0.466354,0.14616,0.435178,0.318745,0.073493,0.026424,0.097615,0.172131,0.198212,0.250373,0.281669,2024,acs/acs5
76637,ZCTA5 76637,48,176,0.306818,0.3125,0.284091,0.096591,0.744318,0.255682,0.551136,0.12013,0.331169,0.337662,0.126623,0.084416,0.094118,0.038235,0.247059,0.305882,0.314706,2024,acs/acs5
76638,ZCTA5 76638,48,1185,0.125738,0.209283,0.278481,0.386498,0.951899,0.048101,0.794937,0.030521,0.249258,0.333616,0.256465,0.13014,0.178621,0.123259,0.125696,0.367688,0.204735,2024,acs/acs5
76639,ZCTA5 76639,48,802,0.527431,0.197007,0.17581,0.099751,0.65212,0.34788,0.458853,0.114114,0.406907,0.320571,0.138889,0.01952,0.120211,0.119551,0.157199,0.350066,0.252972,2024,acs/acs5
76640,ZCTA5 76640,48,1114,0.359066,0.233393,0.332136,0.075404,0.832136,0.167864,0.623878,0.084811,0.383325,0.290848,0.176809,0.064207,0.07368,0.224146,0.147803,0.339103,0.215269,2024,acs/acs5
76641,ZCTA5 76641,48,813,0.348093,0.238622,0.296433,0.116851,0.851169,0.148831,0.589176,0.185331,0.308448,0.358874,0.081205,0.066143,0.101236,0.158328,0.151854,0.355503,0.233078,2024,acs/acs5
76642,ZCTA5 76642,48,2238,0.336908,0.357015,0.170688,0.135389,0.705987,0.294013,0.550938,0.116953,0.322121,0.381599,0.14168,0.037648,0.068092,0.20137,0.148848,0.304962,0.276728,2024,acs/acs5
76643,ZCTA5 76643,48,6010,0.216805,0.369884,0.240433,0.172879,0.682696,0.317304,0.596339,0.06029,0.198867,0.375811,0.234402,0.130629,0.108696,0.14509,0.217798,0.276258,0.252158,2024,acs/acs5
76645,ZCTA5 76645,48,3980,0.393467,0.324121,0.171106,0.111307,0.658543,0.341457,0.489698,0.162094,0.318327,0.351492,0.106819,0.061268,0.138101,0.171163,0.174033,0.290782,0.225921,2024,acs/acs5
76648,ZCTA5 76648,48,1037,0.454195,0.313404,0.135969,0.096432,0.802314,0.197686,0.376085,0.0859,0.346299,0.39114,0.137223,0.039438,0.128941,0.122353,0.120471,0.340706,0.287529,2024,acs/acs5
76649,ZCTA5 76649,48,345,0.385507,0.188406,0.13913,0.286957,0.817391,0.182609,0.597101,0.081967,0.281669,0.348733,0.149031,0.138599,0.038682,0.12894,0.143266,0.418338,0.270774,2024,acs/acs5
76650,ZCTA5 76650,48,19,0.157895,0.578947,0.157895,0.105263,0.736842,0.263158,0.578947,0.115385,0.346154,0.538462,0.0,0.0,0.212121,0.0,0.454545,0.181818,0.151515,2024,acs/acs5
76651,ZCTA5 76651,48,1318,0.34522,0.287557,0.182094,0.185129,0.704097,0.295903,0.558422,0.096261,0.384615,0.2948,0.143103,0.08122,0.136549,0.086456,0.202226,0.339147,0.235622,2024,acs/acs5
76652,ZCTA5 76652,48,489,0.241309,0.415133,0.218814,0.124744,0.895706,0.104294,0.509202,0.060459,0.495768,0.299879,0.094317,0.049577,0.098146,0.095965,0.078517,0.348964,0.378408,2024,acs/acs5
76653,ZCTA5 76653,48,552,0.527174,0.26087,0.157609,0.054348,0.86413,0.13587,0.42029,0.073818,0.472895,0.303345,0.079585,0.070358,0.08254,0.126984,0.009524,0.389418,0.391534,2024,acs/acs5
76654,ZCTA5 76654,48,88,0.375,0.329545,0.068182,0.227273,0.840909,0.159091,0.625,0.043165,0.244604,0.395683,0.258993,0.057554,0.085526,0.315789,0.125,0.269737,0.203947,2024,acs/acs5
76655,ZCTA5 76655,48,3778,0.160138,0.341451,0.233192,0.26522,0.850715,0.149285,0.674696,0.03379,0.266522,0.296377,0.25743,0.145881,0.05719,0.23324,0.172211,0.342119,0.195241,2024,acs/acs5
76656,ZCTA5 76656,48,1011,0.317507,0.309594,0.16815,0.204748,0.792285,0.207715,0.628091,0.040287,0.364238,0.37638,0.147351,0.071744,0.092639,0.141713,0.153731,0.37356,0.238358,2024,acs/acs5
76657,ZCTA5 76657,48,4562,0.196186,0.315432,0.181719,0.306664,0.81872,0.18128,0.607409,0.049133,0.227481,0.288536,0.287331,0.147519,0.118097,0.152082,0.143798,0.344201,0.241822,2024,acs/acs5
76660,ZCTA5 76660,48,189,0.513228,0.21164,0.10582,0.169312,0.899471,0.100529,0.544974,0.197143,0.334286,0.331429,0.114286,0.022857,0.093264,0.160622,0.173575,0.310881,0.261658,2024,acs/acs5
76661,ZCTA5 76661,48,2455,0.573116,0.321385,0.059878,0.045621,0.670061,0.329939,0.358859,0.186129,0.292221,0.386692,0.089222,0.045736,0.138404,0.202358,0.169412,0.288114,0.201712,2024,acs/acs5
76664,ZCTA5 76664,48,1111,0.292529,0.332133,0.19622,0.179118,0.746175,0.253825,0.511251,0.101604,0.367039,0.362178,0.132718,0.036461,0.102531,0.150524,0.16623,0.321117,0.259599,2024,acs/acs5
76665,ZCTA5 76665,48,1204,0.386213,0.285714,0.189369,0.138704,0.579734,0.420266,0.490864,0.118919,0.337101,0.360688,0.112531,0.070762,0.089893,0.076029,0.153846,0.317979,0.362254,2024,acs/acs5
76666,ZCTA5 76666,48,86,0.523256,0.27907,0.104651,0.093023,0.569767,0.430233,0.534884,0.074713,0.390805,0.454023,0.051724,0.028736,0.064516,0.392473,0.102151,0.301075,0.139785,2024,acs/acs5
