zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset,income_total,income_low_count,income_medium_count,income_high_count,income_very_high_count,tenure_total,owner_count,renter_count,household_type_total,married_household_count,education_total,partial_high_school_count,high_school_count,partial_college_count,bachelors_count,graduate_degree_count,age_18_plus_count,age_18_24_count,age_25_34_count,age_35_44_count,age_45_64_count,age_65_plus_count,income_low_pct_was_clipped,income_medium_pct_was_clipped,income_high_pct_was_clipped,income_very_high_pct_was_clipped,owner_pct_was_clipped,renter_pct_was_clipped,married_household_pct_was_clipped,partial_high_school_pct_was_clipped,high_school_pct_was_clipped,partial_college_pct_was_clipped,bachelors_pct_was_clipped,graduate_degree_pct_was_clipped,age_18_24_pct_was_clipped,age_25_34_pct_was_clipped,age_35_44_pct_was_clipped,age_45_64_pct_was_clipped,age_65_plus_pct_was_clipped,any_pct_was_clipped,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B11001_001E,B11001_002E,B11001_003E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B25003_001E,B25003_002E,B25003_003E
76063,ZCTA5 76063,48,26980,0.16897702001482579,0.2518532246108228,0.2280207561156412,0.3511489992587102,0.7159006671608599,0.28409933283914013,0.5975166790214974,0.057437576126674786,0.20409561510353227,0.3237667478684531,0.25757460414129113,0.15712545676004872,0.11232747115368372,0.1512172047370466,0.21191694963931546,0.3635733955028466,0.1609649789671076,2024,acs/acs5,26980,4559,6795,6152,9474,26980,19315,7665,26980,16121,52544,3018,10724,17012,13534,8256,59193,6649,8951,12544,21521,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,592,389,1342,2063,2422,2973,2860,3075,2629,2227,991,1847,717,836,1180,750,586,431,1177,231,633,1113,1983,2483,3141,3570,2852,3231,2440,949,1280,641,1134,1050,1258,498,447,26980,20836,16121,52544,554,0,0,7,112,256,72,129,41,240,155,150,265,400,637,8726,1998,3764,8751,4497,13534,6272,947,1037,26980,760,429,482,256,409,385,528,685,625,951,2302,3542,3095,3057,3318,6156,26980,19315,7665
76064,ZCTA5 76064,48,867,0.27335640138408307,0.29873125720876587,0.314878892733564,0.11303344867358708,0.6897347174163783,0.3102652825836217,0.8581314878892734,0.22749099639855944,0.25090036014405764,0.19567827130852342,0.2334933973589436,0.09243697478991597,0.060879368658399095,0.07666290868094701,0.25591882750845546,0.4351747463359639,0.1713641488162345,2024,acs/acs5,867,237,259,273,98,867,598,269,867,744,1666,379,418,326,389,154,1774,108,136,454,772,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,6,32,22,22,86,142,90,38,112,0,182,20,39,22,34,0,28,4,13,0,37,50,42,108,118,72,128,14,11,125,35,19,4,83,20,0,867,788,744,1666,67,0,0,0,0,9,34,41,188,0,2,15,0,10,13,378,40,123,136,67,389,154,0,0,867,70,3,0,34,0,2,0,22,106,95,109,55,179,94,52,46,867,598,269
76065,ZCTA5 76065,48,15604,0.1614329659061779,0.20469110484491157,0.2313509356575237,0.4025249935913868,0.8172904383491413,0.18270956165085875,0.666623942578826,0.08395680176956606,0.22828703402511222,0.3230108646151844,0.25092707045735474,0.11381822913278251,0.09995315610727251,0.16819885232462817,0.20986063941913574,0.34163836514814383,0.18034898700081978,2024,acs/acs5,15604,2519,3194,3610,6281,15604,12753,2851,15604,10402,30742,2581,7018,9930,7714,3499,34156,3414,5745,7168,11669,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,164,101,707,1122,1566,1582,1860,1699,1707,1450,423,685,441,665,679,564,188,151,374,197,369,631,1257,1800,1659,2067,1925,1431,1386,404,559,806,452,745,692,429,348,15604,13177,10402,30742,253,19,0,0,0,51,0,50,231,39,319,163,293,419,744,5857,1161,2053,5846,2031,7714,2888,209,402,15604,230,246,146,186,467,415,310,267,252,574,1074,1546,1945,1665,2890,3391,15604,12753,2851
76066,ZCTA5 76066,48,1609,0.1423244251087632,0.26724673710379115,0.2504661280298322,0.33996270975761345,0.8980733374766936,0.1019266625233064,0.7458048477315102,0.11633442427848854,0.28235644153525735,0.26628979470395714,0.17643558464742637,0.15858375483487058,0.09771812080536912,0.11946308724832215,0.28375838926174496,0.29073825503355705,0.2083221476510067,2024,acs/acs5,1609,229,430,403,547,1609,1445,164,1609,1200,3361,391,949,895,593,533,3725,364,445,1057,1083,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,84,82,89,194,298,118,65,163,193,37,0,12,98,213,1,9,163,0,2,90,127,147,141,424,128,116,158,23,82,36,186,147,44,5,25,1609,1416,1200,3361,138,0,0,0,0,0,0,0,62,5,6,66,33,81,0,750,199,329,457,109,593,487,31,15,1609,30,23,6,7,38,2,9,81,33,123,209,98,250,153,397,150,1609,1445,164
76067,ZCTA5 76067,48,7889,0.4171631385473444,0.32196729623526427,0.1650399290150843,0.09582963620230701,0.6452021802509824,0.35479781974901764,0.4669793383191786,0.15349694992197474,0.39643921123563625,0.32493970775996595,0.09235352532274081,0.03277060575968222,0.11644522436700927,0.15636751065429932,0.15962647280020056,0.33830533968413135,0.2292554524943595,2024,acs/acs5,7889,3291,2540,1302,756,7889,5090,2799,7889,3684,14098,2164,5589,4581,1302,462,15956,1858,2495,2547,5398,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,188,167,289,518,695,601,639,511,749,598,258,465,157,373,466,281,230,128,409,107,212,271,585,697,685,622,635,664,751,356,411,299,252,550,447,177,298,7889,5396,3684,14098,393,0,0,0,47,132,6,19,40,38,135,401,292,260,401,4435,1154,1539,1759,1283,1302,369,83,10,7889,468,414,269,423,426,261,491,289,250,551,817,1172,802,500,505,251,7889,5090,2799
76070,ZCTA5 76070,48,474,0.18354430379746836,0.06751054852320675,0.49156118143459915,0.25738396624472576,0.9219409282700421,0.07805907172995781,0.6371308016877637,0.08802308802308802,0.22077922077922077,0.5526695526695526,0.1111111111111111,0.027417027417027416,0.1548780487804878,0.16951219512195123,0.20121951219512196,0.3048780487804878,0.16951219512195123,2024,acs/acs5,474,87,32,233,122,474,437,37,474,302,693,61,153,383,77,19,820,127,139,165,250,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,28,20,73,44,52,22,0,27,0,0,39,22,0,0,0,0,0,0,90,21,11,61,12,65,0,0,28,0,24,0,17,0,37,474,415,302,693,0,0,0,0,0,0,0,0,0,0,0,0,24,37,0,133,20,22,212,149,77,19,0,0,474,0,0,59,0,0,0,0,0,28,24,8,0,44,189,110,12,474,437,37
76071,ZCTA5 76071,48,1419,0.18534178999295278,0.2776603241719521,0.23890063424947147,0.29809725158562367,0.7991543340380549,0.20084566596194503,0.6328400281888654,0.1573636076947335,0.3818984547461369,0.30589719331441184,0.12771996215704826,0.027120782087669507,0.12980241492864983,0.19099890230515917,0.2519209659714599,0.3210757409440176,0.1062019758507135,2024,acs/acs5,1419,263,394,339,423,1419,1134,285,1419,898,3171,499,1211,970,405,86,3644,473,696,918,1170,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,21,101,218,146,217,297,115,89,115,203,52,27,59,52,37,21,10,132,17,15,86,89,243,221,183,130,160,183,90,33,26,23,43,63,13,13,1419,1195,898,3171,97,0,0,0,0,8,4,12,8,0,4,104,60,108,94,1030,181,274,332,364,405,82,4,0,1419,40,7,6,38,21,48,77,9,17,79,103,212,222,117,246,177,1419,1134,285
76073,ZCTA5 76073,48,2489,0.2740056247488951,0.22298111691442346,0.17034953796705504,0.3326637203696264,0.8911209321012454,0.10887906789875453,0.6970670952189635,0.1278084714548803,0.3488029465930018,0.2992633517495396,0.1561694290976059,0.06795580110497237,0.07322068612391193,0.13449394094555384,0.18672128349547704,0.3783922171018945,0.22717187233316266,2024,acs/acs5,2489,682,555,424,828,2489,2218,271,2489,1735,5430,694,1894,1625,848,369,5859,429,788,1094,2217,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,23,91,30,186,181,218,197,413,258,430,43,113,67,194,167,104,38,49,78,43,16,80,228,193,286,393,220,286,237,85,132,105,161,240,116,41,49,2489,1971,1735,5430,46,0,0,0,0,0,0,15,0,7,160,32,176,100,158,1662,232,355,719,551,848,314,18,37,2489,37,42,44,71,81,73,89,178,67,97,155,303,154,270,401,427,2489,2218,271
76077,ZCTA5 76077,48,273,0.09157509157509157,0.2857142857142857,0.3076923076923077,0.315018315018315,0.9597069597069597,0.040293040293040296,0.5347985347985348,0.009884678747940691,0.7084019769357496,0.14497528830313014,0.10049423393739704,0.036243822075782535,0.23743718592964824,0.06909547738693467,0.0992462311557789,0.44597989949748745,0.14824120603015076,2024,acs/acs5,273,25,78,84,86,273,262,11,273,146,607,6,430,88,61,22,796,189,55,79,355,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,11,9,50,0,0,0,0,18,19,157,36,0,0,28,0,0,17,66,0,59,0,5,0,20,59,40,16,57,0,12,0,25,27,11,0,10,273,217,146,607,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,413,17,0,62,26,61,12,0,10,273,25,0,0,0,0,0,0,0,0,10,68,0,84,0,16,70,273,262,11
76078,ZCTA5 76078,48,3389,0.16878135143110062,0.33313661847152554,0.25936854529359693,0.23871348480377694,0.8356447329595751,0.1643552670404249,0.6822071407494836,0.1429207479964381,0.27827248441674085,0.32146037399821903,0.1856634016028495,0.07168299198575245,0.14154669384634985,0.17250605172633457,0.1876672187539814,0.35227417505414704,0.14600586061918716,2024,acs/acs5,3389,572,1129,879,809,3389,2832,557,3389,2312,6738,963,1875,2166,1251,483,7849,1111,1354,1473,2765,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,169,8,221,307,352,396,275,224,453,335,77,194,58,133,151,83,81,49,177,138,88,103,284,411,282,520,457,394,377,95,159,59,114,146,97,100,75,3389,2802,2312,6738,224,0,0,0,0,0,0,0,40,30,101,17,96,269,186,1462,413,537,1053,576,1251,416,34,33,3389,24,132,42,50,45,105,39,83,52,139,264,726,537,342,436,373,3389,2832,557
76082,ZCTA5 76082,48,7895,0.23597213426219127,0.2917036098796707,0.21165294490183661,0.26067131095630147,0.8521849271690943,0.14781507283090564,0.5934135528815706,0.11197962930064546,0.3621720850358264,0.352697341149997,0.1298039912358619,0.043346953277669215,0.10646065929414254,0.1817027355944759,0.197523678501508,0.32451452457802,0.18979840203185352,2024,acs/acs5,7895,1863,2303,1671,2058,7895,6728,1167,7895,4685,16887,1891,6116,5956,2192,732,18899,2012,3434,3733,6133,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,330,189,147,997,770,603,1385,1006,714,707,233,397,372,210,410,540,124,56,162,60,137,341,845,822,772,973,793,817,717,319,430,340,478,442,286,272,57,7895,6052,4685,16887,217,0,0,0,0,17,0,0,40,103,185,109,313,295,612,4774,1342,2065,2397,1494,2192,653,39,40,7895,160,225,276,211,233,283,156,124,195,528,577,1198,969,702,884,1174,7895,6728,1167
76084,ZCTA5 76084,48,3842,0.20067673086933888,0.28787090057261844,0.21264966163456533,0.2988027069234774,0.8779281624154086,0.12207183758459136,0.6304008328995315,0.1297363173055617,0.3344781741635276,0.2897185907378684,0.16629736317305563,0.07976955461998671,0.13386431244602245,0.24047596199980809,0.20458689185298914,0.300163132137031,0.12090970156414932,2024,acs/acs5,3842,771,1106,817,1148,3842,3373,469,3842,2422,9026,1171,3019,2615,1501,720,10421,1395,2506,2132,3128,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,132,99,398,568,797,549,731,523,526,310,183,234,138,88,141,179,68,10,108,50,171,185,481,660,437,415,425,360,248,56,263,73,104,272,104,62,21,3842,3237,2422,9026,106,0,0,12,14,0,0,24,125,47,150,255,207,159,72,2258,761,791,1227,597,1501,501,122,97,3842,101,45,95,96,57,16,95,127,139,279,344,483,511,306,679,469,3842,3373,469
76085,ZCTA5 76085,48,3936,0.1913109756097561,0.2992886178861789,0.24949186991869918,0.25990853658536583,0.8666158536585366,0.13338414634146342,0.6834349593495935,0.13172252533125486,0.2530898563634339,0.4113127714063022,0.15733214564079723,0.04654270125821178,0.0816034359341446,0.1361079865016873,0.19674813375600778,0.3358216586563043,0.24971878515185603,2024,acs/acs5,3936,753,1178,982,1023,3936,3411,525,3936,2690,8981,1183,2273,3694,1413,418,9779,798,1331,1924,3284,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,11,36,100,293,308,745,431,476,290,275,282,224,254,210,408,145,73,30,146,44,58,173,349,381,454,294,383,324,357,291,382,125,299,419,246,143,90,3936,3281,2690,8981,323,0,0,0,0,0,0,0,39,0,70,62,214,229,246,2001,272,1209,1503,982,1413,342,42,34,3936,151,40,56,76,35,103,136,85,71,273,253,652,618,364,532,491,3936,3411,525
76086,ZCTA5 76086,48,9033,0.40473818222074615,0.28550869035757775,0.18421343961031772,0.12553968781135835,0.524521200044282,0.4754787999557179,0.3653271338425772,0.11272183579275824,0.3047519989598908,0.34954170187869726,0.18195410518104402,0.051030358187609696,0.14572110845782196,0.18403954017881935,0.17387682567890264,0.2583439773421447,0.23801854834231131,2024,acs/acs5,9033,3656,2579,1664,1134,9033,4738,4295,9033,3300,15383,1734,4688,5377,2799,785,18007,2624,3314,3131,4652,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,92,153,448,1059,842,943,426,644,363,806,73,323,241,280,351,418,168,215,466,124,355,589,607,806,1054,708,547,539,685,307,365,145,461,609,445,256,697,9033,4900,3300,15383,345,152,0,0,17,0,0,0,262,17,92,179,137,231,302,3257,1431,1170,3045,1162,2799,612,109,64,9033,645,252,323,601,385,574,162,543,171,845,667,1067,1387,277,696,438,9033,4738,4295
76087,ZCTA5 76087,48,13449,0.2113911815004833,0.23823332589783627,0.186407911368875,0.3639675812328054,0.8431110119711502,0.15688898802884974,0.6884526730611942,0.0630149886212038,0.21631483951973632,0.3139370634858354,0.2770933061288551,0.12963980224436947,0.0983832737821488,0.12898432801499982,0.16701453992287826,0.3898185162910815,0.21579934198889164,2024,acs/acs5,13449,2843,3204,2507,4895,13449,11339,2110,13449,9259,25486,1606,5513,8001,7062,3304,28267,2781,3646,4721,11019,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,345,226,611,722,1153,1120,1023,978,1559,1408,720,966,426,696,757,320,460,316,278,208,175,519,797,974,1276,1302,1101,1225,1118,805,1139,405,626,666,650,444,334,13449,10523,9259,25486,376,10,0,0,0,206,0,3,30,0,58,230,56,276,361,4626,887,1637,3532,2832,7062,2420,715,169,13449,550,362,458,182,273,463,237,213,105,671,1179,1354,1161,1346,1832,3063,13449,11339,2110
76088,ZCTA5 76088,48,5336,0.23706896551724138,0.2325712143928036,0.21982758620689655,0.31053223388305845,0.8502623688155923,0.1497376311844078,0.7044602698650675,0.06379294632279231,0.29645493484006197,0.35195479814089126,0.23512257358972022,0.05267474710653422,0.0931404958677686,0.1343801652892562,0.15181818181818182,0.38487603305785123,0.23578512396694215,2024,acs/acs5,5336,1265,1241,1173,1657,5336,4537,799,5336,3759,10973,700,3253,3862,2580,578,12100,1127,1626,1837,4657,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,71,15,240,332,429,611,405,421,799,626,221,341,174,261,503,171,247,124,235,127,203,118,442,423,451,370,557,690,526,225,251,225,243,397,193,173,142,5336,4340,3759,10973,125,0,0,0,0,21,0,4,3,25,71,42,84,188,137,2621,632,891,2109,862,2580,469,90,19,5336,195,24,142,61,166,140,195,195,147,231,482,528,682,491,744,913,5336,4537,799
76092,ZCTA5 76092,48,9366,0.07698056801195814,0.08616271620755926,0.08050395045910741,0.7563527653213752,0.9464018791373051,0.05359812086269485,0.8415545590433483,0.017193566278424846,0.0679171078505521,0.16926334896384812,0.39600665557404324,0.34961932133313167,0.08729866543948459,0.05402669121030833,0.16401288541187298,0.48706856879889554,0.20759318913943856,2024,acs/acs5,9366,721,807,754,7084,9366,8864,502,9366,7882,19833,341,1347,3357,7854,6934,21730,1897,1174,3564,10584,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,70,60,362,236,216,613,904,1729,1339,1318,639,513,384,471,652,281,173,153,515,49,83,392,462,260,755,1292,1495,1443,1119,523,466,397,523,447,311,332,387,9366,8625,7882,19833,11,0,0,0,0,0,0,0,13,33,0,6,27,35,216,1212,135,603,1688,1066,7854,4501,1662,771,9366,109,56,11,67,135,97,45,108,93,90,209,508,534,220,1035,6049,9366,8864,502
76093,ZCTA5 76093,48,1385,0.2700361010830325,0.43465703971119135,0.11191335740072202,0.18339350180505415,0.8490974729241877,0.15090252707581228,0.5935018050541516,0.07249802994483845,0.2998423955870764,0.41331757289204096,0.08747044917257683,0.12687155240346729,0.07574654042243263,0.17807720320466133,0.1540422432629279,0.4289876183539694,0.16314639475600873,2024,acs/acs5,1385,374,602,155,254,1385,1176,209,1385,822,2538,184,761,1049,222,322,2746,208,489,423,1178,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,0,76,152,101,73,118,343,77,127,43,17,5,63,53,5,9,0,9,2,3,54,167,69,98,134,296,57,109,20,89,9,52,54,56,118,24,1385,1115,822,2538,34,0,0,0,0,0,0,0,0,0,35,80,11,0,24,559,202,232,692,125,222,245,0,77,1385,47,77,17,0,10,20,49,137,17,373,109,120,48,107,75,179,1385,1176,209
76102,ZCTA5 76102,48,4843,0.3252116456741689,0.2919677885608094,0.20317984720214743,0.17964071856287425,0.20565765021680776,0.7943423497831922,0.17551104687177368,0.13888294457521935,0.2362508024823454,0.23956772950995078,0.23592980954419002,0.14936871388829445,0.17335927825933134,0.3023173536175482,0.17105961436405448,0.23111622147532285,0.12214753228374314,2024,acs/acs5,4843,1575,1414,984,870,4843,996,3847,4843,850,9346,1298,2208,2239,2205,1396,11306,1960,3418,1934,2613,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,83,87,643,1174,771,503,463,356,472,313,132,140,88,165,122,148,90,91,14,29,181,706,776,697,506,462,310,307,268,86,229,82,74,109,77,176,159,4843,1267,850,9346,72,0,0,25,0,0,30,0,72,61,120,267,210,248,193,1630,578,465,1186,588,2205,972,272,152,4843,567,128,67,95,73,132,128,190,195,450,380,584,664,320,320,550,4843,996,3847
76103,ZCTA5 76103,48,5099,0.3781133555599137,0.3453618356540498,0.16846440478525201,0.10806040400078447,0.6152186703275152,0.3847813296724848,0.42243577171994506,0.32424273966899136,0.300197772457583,0.18403247631935046,0.1056521286561882,0.08587488289788696,0.1787485040177808,0.19866643870747136,0.16113865618054368,0.30902718413404,0.15241921696016414,2024,acs/acs5,5099,1928,1761,859,551,5099,3137,1962,5099,2154,9607,3115,2884,1768,1015,825,11698,2091,2324,1885,3615,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,90,136,462,499,669,527,373,467,631,387,148,124,178,254,185,111,65,29,401,211,140,495,635,521,638,347,621,378,493,272,94,168,231,204,119,110,129,5099,3506,2154,9607,908,0,0,7,54,86,31,104,518,100,119,492,154,366,176,2759,125,485,800,483,1015,513,298,14,5099,151,214,173,173,376,253,151,184,253,616,535,610,408,451,315,236,5099,3137,1962
76104,ZCTA5 76104,48,7998,0.43298324581145287,0.3817204301075269,0.1005251312828207,0.08477119279819954,0.3692173043260815,0.6307826956739184,0.30445111277819453,0.25555137372977044,0.31208129469326307,0.2326684230334964,0.12706059465562664,0.07263831388784343,0.1361596982898758,0.24839066259184603,0.20736068665062748,0.2614604330580662,0.1466285194095845,2024,acs/acs5,7998,3463,3053,804,678,7998,2953,5045,7998,2435,13285,3395,4146,3091,1688,965,15379,2094,3820,3189,4021,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,75,101,545,704,1074,827,823,439,347,485,164,368,215,215,280,197,17,131,322,155,97,530,1343,699,889,650,550,314,549,308,497,160,118,189,339,131,263,7998,4390,2435,13285,702,0,0,0,28,203,88,37,503,126,272,305,517,252,362,3320,826,661,1767,663,1688,539,290,136,7998,686,535,385,224,272,419,399,209,334,473,1410,1170,485,319,321,357,7998,2953,5045
76105,ZCTA5 76105,48,6937,0.5199654029119216,0.3550526164047859,0.0949978376819951,0.02998414300129739,0.4932968141848061,0.5067031858151939,0.36687328816491277,0.3734894259818731,0.3741691842900302,0.20173716012084592,0.03829305135951662,0.01231117824773414,0.18109846610588817,0.21078673923800098,0.16786244433448788,0.28247154873824837,0.15778080158337457,2024,acs/acs5,6937,3607,2463,659,208,6937,3422,3515,6937,2545,13240,4945,4954,2671,507,163,16168,2928,3408,2714,4567,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,203,186,514,957,696,842,557,595,548,715,149,419,136,242,196,133,48,52,635,171,240,575,872,883,549,766,611,619,572,142,197,145,262,351,202,360,424,6937,4944,2545,13240,962,0,68,46,57,122,117,73,811,227,411,802,286,575,388,4415,539,1016,1246,409,507,86,5,72,6937,329,469,374,621,462,333,401,449,169,524,1149,790,446,213,22,186,6937,3422,3515
76106,ZCTA5 76106,48,10905,0.43493810178817055,0.34672168729940395,0.12709766162310868,0.09124254928931683,0.48399816597890877,0.5160018340210912,0.4353049060064191,0.4471165181308059,0.3304569246003678,0.1629650587070307,0.04498514641391993,0.014476352147875701,0.15895300416418798,0.20733690263731905,0.20713860797144557,0.3008923259964307,0.1256791592306167,2024,acs/acs5,10905,4743,3781,1386,995,10905,5278,5627,10905,4747,21207,9482,7008,3456,954,307,25215,4008,5228,5223,7587,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,347,365,772,1265,1539,1296,1175,975,1141,882,396,288,169,229,305,285,179,81,361,289,404,851,1473,951,1311,1441,1195,847,1121,480,262,300,338,476,480,166,161,10905,8051,4747,21207,1746,0,68,14,122,286,53,375,1252,455,955,1556,896,925,779,6190,818,876,1629,951,954,277,11,19,10905,569,326,576,350,709,563,493,689,468,1341,1293,1147,1079,307,630,365,10905,5278,5627
76107,ZCTA5 76107,48,15944,0.3366156547917712,0.2286126442548921,0.1845835423983944,0.2501881585549423,0.4407927747114902,0.5592072252885097,0.3344204716507777,0.08189766006685523,0.1362389646010114,0.20232279077740636,0.3506471243678752,0.2288934601868518,0.12179149416635303,0.24885208882197968,0.17154685735792247,0.258148287542341,0.19966127211140383,2024,acs/acs5,15944,5367,3645,2943,3989,15944,7028,8916,15944,5332,23334,1911,3179,4721,8182,5341,26570,3236,6612,4558,6859,5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,117,244,825,1738,1547,1324,1128,728,693,935,435,486,225,472,434,604,229,262,199,99,28,1506,2144,1183,1125,981,701,693,1051,387,750,283,730,941,495,301,329,15944,6905,5332,23334,254,0,0,10,5,5,0,33,76,79,126,87,150,425,661,2761,418,813,2551,1357,8182,3430,1216,695,15944,1326,428,332,437,401,621,480,565,777,718,1443,1484,1923,1020,1078,2911,15944,7028,8916
76108,ZCTA5 76108,48,16347,0.25815134275402213,0.34795375298219855,0.22579066495381417,0.16810423930996513,0.7060622744234416,0.2939377255765584,0.5470116841010583,0.11959430440384552,0.2765205325580627,0.33529353463940004,0.16663913574944664,0.10195249264924511,0.11726450860309127,0.19055118110236222,0.21140274132400116,0.3021289005540974,0.17865266841644795,2024,acs/acs5,16347,4220,5688,3691,2748,16347,11542,4805,16347,8942,30269,3620,8370,10149,5044,3086,34290,4021,6534,7249,10360,6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,214,270,879,1774,1753,2087,1737,1030,1383,1321,533,599,567,693,788,466,252,200,853,302,496,463,1366,1641,2007,1418,1285,1738,1230,478,763,641,496,996,561,280,186,16347,11829,8942,30269,560,0,218,0,71,29,10,54,472,49,119,415,554,359,710,6608,1762,2486,4362,3301,5044,2523,439,124,16347,878,145,293,346,289,467,649,621,532,1496,1780,2412,2137,1554,1385,1363,16347,11542,4805
76109,ZCTA5 76109,48,9898,0.26965043443119824,0.22721761972115578,0.11618508789654476,0.38694685795110123,0.5251565972923823,0.4748434027076177,0.44635279854516063,0.02296922382089167,0.08832827924382218,0.18368927027550164,0.3634428027614685,0.34157042389831604,0.23762911952779145,0.15868175110673882,0.15474667978357107,0.2499754058042302,0.19896704377766847,2024,acs/acs5,9898,2669,2249,1150,3830,9898,5198,4700,9898,4418,15499,356,1369,2847,5633,5294,20330,4831,3226,3146,5082,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,264,721,673,960,600,725,694,485,498,719,337,286,253,378,373,373,224,309,1128,767,239,462,747,919,961,766,587,728,664,418,360,328,206,515,565,216,305,9898,5460,4418,15499,71,0,0,0,0,0,11,9,24,0,9,60,7,43,122,1162,207,464,1654,729,5633,3280,982,1032,9898,658,342,72,379,267,186,399,184,182,696,693,860,707,443,1100,2730,9898,5198,4700
76110,ZCTA5 76110,48,11221,0.39666696372872295,0.2680687995722306,0.1498975135905891,0.18536672310845737,0.6236520809197041,0.37634791908029586,0.44577132162908834,0.3085070692547328,0.18964773544212796,0.203450754852624,0.203882099209202,0.0945123412413132,0.15690156780345887,0.22838209148213998,0.20300630353967997,0.27957814772910944,0.13213188944561177,2024,acs/acs5,11221,4451,3008,1682,2080,11221,6998,4223,11221,5002,20865,6437,3957,4245,4254,1972,24748,3883,5652,5024,6919,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,235,414,846,1774,1485,1000,1478,835,860,751,480,463,139,421,474,495,53,81,408,575,489,652,1058,1335,1460,1086,867,676,914,554,519,247,171,416,553,113,107,11221,7020,5002,20865,1543,0,0,0,65,237,62,252,971,155,361,1156,515,533,587,3465,492,1042,2141,1062,4254,1283,447,242,11221,794,713,305,499,470,324,481,456,409,464,1080,1464,726,956,522,1558,11221,6998,4223
